"Date","September-01-2022"
"Time","22h12m18s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",1024
"Record Rate",1
"Record Time [s]",3.071998e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,8.424186e-01,5.321862e-01,8.431391e-02,1.614104e+01,2.418287e+00,9.212093e-01,9.002510e+00,8.873387e+01,-3.585736e+01,2.595758e-07,
2.999998e-02,8.419715e-01,5.331623e-01,8.259553e-02,1.617163e+01,2.368886e+00,9.209857e-01,8.806050e+00,8.869635e+01,-3.586444e+01,2.591531e-07,
5.999997e-02,8.427308e-01,5.323533e-01,8.002984e-02,1.614031e+01,2.295141e+00,9.213654e-01,8.549379e+00,8.860442e+01,-3.586261e+01,2.592624e-07,
8.999995e-02,8.431751e-01,5.316665e-01,7.991519e-02,1.611680e+01,2.291846e+00,9.215876e-01,8.548179e+00,8.872979e+01,-3.585267e+01,2.598561e-07,
1.199999e-01,8.427833e-01,5.318287e-01,8.291262e-02,1.612675e+01,2.378001e+00,9.213917e-01,8.861138e+00,8.868407e+01,-3.585439e+01,2.597535e-07,
1.499999e-01,8.424564e-01,5.321190e-01,8.436022e-02,1.613883e+01,2.419618e+00,9.212282e-01,9.008492e+00,8.875071e+01,-3.585309e+01,2.598307e-07,
1.799999e-01,8.418202e-01,5.334614e-01,8.220509e-02,1.618122e+01,2.357663e+00,9.209101e-01,8.760233e+00,8.866809e+01,-3.586149e+01,2.593292e-07,
2.099999e-01,8.428039e-01,5.322913e-01,7.967101e-02,1.613768e+01,2.284828e+00,9.214020e-01,8.512586e+00,8.866074e+01,-3.585712e+01,2.595903e-07,
2.399999e-01,8.419278e-01,5.335805e-01,8.030883e-02,1.618245e+01,2.303159e+00,9.209639e-01,8.559303e+00,8.877615e+01,-3.585596e+01,2.596592e-07,
2.699999e-01,8.430770e-01,5.313187e-01,8.319689e-02,1.610985e+01,2.386173e+00,9.215385e-01,8.899433e+00,8.870959e+01,-3.585177e+01,2.599098e-07,
2.999998e-01,8.421757e-01,5.326255e-01,8.396495e-02,1.615545e+01,2.408254e+00,9.210879e-01,8.958582e+00,8.878007e+01,-3.585421e+01,2.597641e-07,
3.299998e-01,8.426957e-01,5.321980e-01,8.141978e-02,1.613707e+01,2.335090e+00,9.213479e-01,8.698111e+00,8.863563e+01,-3.586161e+01,2.593215e-07,
3.599998e-01,8.435275e-01,5.312183e-01,7.917352e-02,1.610050e+01,2.270531e+00,9.217638e-01,8.477044e+00,8.862746e+01,-3.585808e+01,2.595326e-07,
3.899998e-01,8.425210e-01,5.325988e-01,8.060318e-02,1.614949e+01,2.311619e+00,9.212605e-01,8.605804e+00,8.864121e+01,-3.585780e+01,2.595491e-07,
