"Date","August-25-2022"
"Time","18h58m11s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",1024
"Record Rate",1
"Record Time [s]",3.071998e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,3.791192e-01,5.329513e-02,9.238118e-01,4.000993e+00,3.374493e+01,6.895596e-01,8.669824e+01,9.901005e+01,-3.809945e+01,1.549013e-07,
2.999998e-02,3.847491e-01,4.979856e-02,9.216768e-01,3.687433e+00,3.358624e+01,6.923746e-01,8.690729e+01,9.901176e+01,-3.807052e+01,1.559364e-07,
5.999997e-02,3.865376e-01,5.434512e-02,9.206711e-01,4.001512e+00,3.351220e+01,6.932688e-01,8.662188e+01,9.906109e+01,-3.805239e+01,1.565889e-07,
8.999995e-02,3.828066e-01,6.077057e-02,9.218276e-01,4.510218e+00,3.359737e+01,6.914033e-01,8.622829e+01,9.910827e+01,-3.807594e+01,1.557422e-07,
1.199999e-01,3.799202e-01,5.710288e-02,9.232550e-01,4.273852e+00,3.370334e+01,6.899601e-01,8.646079e+01,9.900837e+01,-3.809846e+01,1.549367e-07,
1.499999e-01,3.817175e-01,5.193450e-02,9.228188e-01,3.873897e+00,3.367086e+01,6.908588e-01,8.677890e+01,9.891074e+01,-3.809032e+01,1.552274e-07,
1.799999e-01,3.837311e-01,4.965899e-02,9.221087e-01,3.686859e+00,3.361816e+01,6.918656e-01,8.691739e+01,9.898702e+01,-3.807091e+01,1.559224e-07,
2.099999e-01,3.846319e-01,5.510279e-02,9.214239e-01,4.076391e+00,3.356757e+01,6.923160e-01,8.657769e+01,9.911935e+01,-3.805541e+01,1.564802e-07,
2.399999e-01,3.835563e-01,6.037621e-02,9.215418e-01,4.472808e+00,3.357627e+01,6.917781e-01,8.625154e+01,9.911384e+01,-3.807054e+01,1.559360e-07,
2.699999e-01,3.798544e-01,5.756279e-02,9.232536e-01,4.308495e+00,3.370323e+01,6.899272e-01,8.643235e+01,9.905312e+01,-3.810107e+01,1.548435e-07,
2.999998e-01,3.828646e-01,5.384687e-02,9.222338e-01,4.002844e+00,3.362743e+01,6.914323e-01,8.665844e+01,9.892989e+01,-3.808897e+01,1.552756e-07,
3.299998e-01,3.839387e-01,5.024587e-02,9.219905e-01,3.727949e+00,3.360942e+01,6.919693e-01,8.688063e+01,9.900413e+01,-3.806966e+01,1.559675e-07,
3.599998e-01,3.872189e-01,5.512862e-02,9.203382e-01,4.051393e+00,3.348779e+01,6.936095e-01,8.657206e+01,9.902411e+01,-3.804728e+01,1.567732e-07,
3.899998e-01,3.824658e-01,5.986614e-02,9.220282e-01,4.448070e+00,3.361221e+01,6.912329e-01,8.628507e+01,9.911877e+01,-3.807862e+01,1.556459e-07,
4.199998e-01,3.790303e-01,5.675873e-02,9.236419e-01,4.258300e+00,3.373223e+01,6.895152e-01,8.648354e+01,9.903175e+01,-3.810467e+01,1.547153e-07,
4.499998e-01,3.812056e-01,5.219203e-02,9.230159e-01,3.898035e+00,3.368552e+01,6.906028e-01,8.676365e+01,9.901599e+01,-3.809984e+01,1.548874e-07,
4.799997e-01,3.825108e-01,5.153230e-02,9.225128e-01,3.836378e+00,3.364812e+01,6.912554e-01,8.680274e+01,9.904086e+01,-3.807998e+01,1.555973e-07,
5.099997e-01,3.871880e-01,5.462071e-02,9.203814e-01,4.014872e+00,3.349096e+01,6.935940e-01,8.660372e+01,9.906091e+01,-3.805126e+01,1.566295e-07,
5.399997e-01,3.829313e-01,6.000177e-02,9.218261e-01,4.452653e+00,3.359726e+01,6.914656e-01,8.627586e+01,9.905114e+01,-3.807539e+01,1.557619e-07,
5.699997e-01,3.802958e-01,5.605757e-02,9.231645e-01,4.192655e+00,3.369659e+01,6.901479e-01,8.652508e+01,9.904205e+01,-3.809615e+01,1.550190e-07,
5.999997e-01,3.810554e-01,5.470491e-02,9.229324e-01,4.084826e+00,3.367931e+01,6.905277e-01,8.660788e+01,9.900593e+01,-3.809320e+01,1.551244e-07,
6.299997e-01,3.820782e-01,5.089603e-02,9.227274e-01,3.793806e+00,3.366406e+01,6.910391e-01,8.684286e+01,9.900423e+01,-3.808536e+01,1.554047e-07,
6.599996e-01,3.860014e-01,5.075079e-02,9.211011e-01,3.745093e+00,3.354380e+01,6.930007e-01,8.684631e+01,9.901390e+01,-3.805749e+01,1.564053e-07,
6.899996e-01,3.852913e-01,5.918419e-02,9.208951e-01,4.366442e+00,3.352865e+01,6.926457e-01,8.632277e+01,9.908513e+01,-3.806429e+01,1.561603e-07,
7.199996e-01,3.804762e-01,5.889514e-02,9.229135e-01,4.399582e+00,3.367790e+01,6.902381e-01,8.634866e+01,9.912740e+01,-3.809559e+01,1.550389e-07,
7.499996e-01,3.800130e-01,5.531567e-02,9.233257e-01,4.140977e+00,3.370861e+01,6.900065e-01,8.657156e+01,9.902627e+01,-3.810551e+01,1.546852e-07,
7.799996e-01,3.804639e-01,5.121461e-02,9.233766e-01,3.833277e+00,3.371241e+01,6.902320e-01,8.682537e+01,9.905853e+01,-3.809248e+01,1.551500e-07,
8.099996e-01,3.856668e-01,5.227544e-02,9.211560e-01,3.859574e+00,3.354784e+01,6.928334e-01,8.675196e+01,9.905017e+01,-3.805799e+01,1.563871e-07,
8.399996e-01,3.836411e-01,6.035236e-02,9.215080e-01,4.470097e+00,3.357378e+01,6.918206e-01,8.625288e+01,9.915862e+01,-3.806852e+01,1.560086e-07,
8.699995e-01,3.799106e-01,5.859096e-02,9.231658e-01,4.383627e+00,3.369669e+01,6.899553e-01,8.636845e+01,9.909263e+01,-3.809916e+01,1.549116e-07,
8.999995e-01,3.790121e-01,5.454033e-02,9.237831e-01,4.094361e+00,3.374278e+01,6.895060e-01,8.662117e+01,9.905909e+01,-3.810684e+01,1.546379e-07,
9.299995e-01,3.824593e-01,5.001674e-02,9.226176e-01,3.725333e+00,3.365590e+01,6.912297e-01,8.689693e+01,9.903870e+01,-3.808057e+01,1.555762e-07,
9.599995e-01,3.854222e-01,5.686561e-02,9.209865e-01,4.196466e+00,3.353536e+01,6.927111e-01,8.646680e+01,9.912453e+01,-3.806132e+01,1.562673e-07,
9.899995e-01,3.808876e-01,5.946673e-02,9.227071e-01,4.436882e+00,3.366255e+01,6.904438e-01,8.631249e+01,9.911197e+01,-3.808780e+01,1.553175e-07,
1.019999e+00,3.790515e-01,5.627043e-02,9.236631e-01,4.221963e+00,3.373381e+01,6.895258e-01,8.651380e+01,9.905898e+01,-3.810603e+01,1.546668e-07,
1.049999e+00,3.814155e-01,5.087264e-02,9.230028e-01,3.798594e+00,3.368455e+01,6.907078e-01,8.684525e+01,9.899058e+01,-3.809157e+01,1.551827e-07,
1.079999e+00,3.829809e-01,5.045612e-02,9.223772e-01,3.752627e+00,3.363807e+01,6.914905e-01,8.686891e+01,9.907879e+01,-3.807252e+01,1.558647e-07,
1.109999e+00,3.875409e-01,5.624577e-02,9.201350e-01,4.128983e+00,3.347292e+01,6.937704e-01,8.650199e+01,9.904982e+01,-3.804813e+01,1.567424e-07,
1.139999e+00,3.832829e-01,6.028851e-02,9.216613e-01,4.469551e+00,3.358509e+01,6.916414e-01,8.625745e+01,9.907478e+01,-3.807473e+01,1.557854e-07,
1.169999e+00,3.793864e-01,5.608230e-02,9.235371e-01,4.204389e+00,3.372439e+01,6.896932e-01,8.652495e+01,9.903772e+01,-3.810096e+01,1.548474e-07,
1.199999e+00,3.805322e-01,5.495162e-02,9.231336e-01,4.108562e+00,3.369429e+01,6.902661e-01,8.659336e+01,9.907778e+01,-3.809868e+01,1.549289e-07,
1.229999e+00,3.830713e-01,5.050269e-02,9.223372e-01,3.755174e+00,3.363509e+01,6.915357e-01,8.686589e+01,9.901231e+01,-3.807591e+01,1.557433e-07,
1.259999e+00,3.869626e-01,5.417927e-02,9.205024e-01,3.985133e+00,3.349982e+01,6.934813e-01,8.663155e+01,9.904700e+01,-3.805251e+01,1.565847e-07,
1.289999e+00,3.834160e-01,6.101764e-02,9.215579e-01,4.521173e+00,3.357746e+01,6.917080e-01,8.621190e+01,9.911399e+01,-3.807237e+01,1.558702e-07,
1.319999e+00,3.797979e-01,5.709153e-02,9.233061e-01,4.274371e+00,3.370715e+01,6.898989e-01,8.646169e+01,9.907345e+01,-3.809782e+01,1.549593e-07,
1.349999e+00,3.796649e-01,5.399579e-02,9.235470e-01,4.047151e+00,3.372513e+01,6.898324e-01,8.665397e+01,9.904224e+01,-3.809859e+01,1.549320e-07,
1.379999e+00,3.819109e-01,5.066971e-02,9.228091e-01,3.778766e+00,3.367014e+01,6.909555e-01,8.685715e+01,9.903204e+01,-3.807997e+01,1.555976e-07,
1.409999e+00,3.862631e-01,5.199862e-02,9.209218e-01,3.833523e+00,3.353061e+01,6.931315e-01,8.676830e+01,9.901758e+01,-3.805293e+01,1.565694e-07,
1.439999e+00,3.847190e-01,6.066922e-02,9.210378e-01,4.480800e+00,3.353913e+01,6.923595e-01,8.623134e+01,9.907577e+01,-3.806057e+01,1.562941e-07,
1.469999e+00,3.810159e-01,5.754925e-02,9.227757e-01,4.294561e+00,3.366765e+01,6.905079e-01,8.643135e+01,9.905878e+01,-3.808938e+01,1.552607e-07,
1.499999e+00,3.794504e-01,5.391582e-02,9.236398e-01,4.043490e+00,3.373207e+01,6.897252e-01,8.665925e+01,9.901931e+01,-3.810044e+01,1.548660e-07,
1.529999e+00,3.806962e-01,5.093606e-02,9.232962e-01,3.810376e+00,3.370641e+01,6.903481e-01,8.684233e+01,9.910820e+01,-3.808075e+01,1.555696e-07,
1.559999e+00,3.865949e-01,5.322702e-02,9.207124e-01,3.919645e+00,3.351522e+01,6.932974e-01,8.669137e+01,9.907386e+01,-3.805362e+01,1.565444e-07,
1.589999e+00,3.818018e-01,6.088127e-02,9.222369e-01,4.529991e+00,3.362766e+01,6.909009e-01,8.622311e+01,9.913937e+01,-3.807813e+01,1.556635e-07,
1.619999e+00,3.820608e-01,5.669100e-02,9.223967e-01,4.220044e+00,3.363951e+01,6.910304e-01,8.648299e+01,9.895641e+01,-3.809469e+01,1.550711e-07,
1.649999e+00,3.804718e-01,5.347574e-02,9.232451e-01,4.000289e+00,3.370260e+01,6.902359e-01,8.668505e+01,9.898145e+01,-3.810220e+01,1.548031e-07,
1.679999e+00,3.824196e-01,4.911710e-02,9.226824e-01,3.659436e+00,3.366072e+01,6.912098e-01,8.695285e+01,9.903185e+01,-3.807983e+01,1.556026e-07,
1.709999e+00,3.856871e-01,5.539856e-02,9.209650e-01,4.086916e+00,3.353378e+01,6.928435e-01,8.655765e+01,9.909199e+01,-3.805848e+01,1.563695e-07,
1.739999e+00,3.843589e-01,6.019616e-02,9.212191e-01,4.450521e+00,3.355248e+01,6.921794e-01,8.626138e+01,9.912804e+01,-3.807303e+01,1.558465e-07,
1.769999e+00,3.799055e-01,5.843847e-02,9.231775e-01,4.372453e+00,3.369756e+01,6.899528e-01,8.637793e+01,9.907372e+01,-3.810248e+01,1.547933e-07,
1.799999e+00,3.812845e-01,5.288274e-02,9.229440e-01,3.948168e+00,3.368017e+01,6.906422e-01,8.672066e+01,9.896055e+01,-3.809445e+01,1.550796e-07,
1.829999e+00,3.824105e-01,4.910741e-02,9.226867e-01,3.658807e+00,3.366103e+01,6.912053e-01,8.695347e+01,9.897766e+01,-3.807574e+01,1.557492e-07,
1.859999e+00,3.870193e-01,5.334121e-02,9.205274e-01,3.923696e+00,3.350166e+01,6.935097e-01,8.668363e+01,9.900986e+01,-3.805066e+01,1.566515e-07,
1.889999e+00,3.838936e-01,5.977404e-02,9.214406e-01,4.425079e+00,3.356880e+01,6.919468e-01,8.628841e+01,9.912177e+01,-3.806819e+01,1.560202e-07,
1.919999e+00,3.801689e-01,5.800810e-02,9.230962e-01,4.337782e+00,3.369151e+01,6.900845e-01,8.640422e+01,9.907440e+01,-3.809371e+01,1.551060e-07,
1.949999e+00,3.826220e-01,5.253502e-02,9.224102e-01,3.908990e+00,3.364051e+01,6.913110e-01,8.674029e+01,9.893893e+01,-3.808775e+01,1.553192e-07,
1.979999e+00,3.825007e-01,4.957978e-02,9.226240e-01,3.692753e+00,3.365638e+01,6.912504e-01,8.692401e+01,9.898403e+01,-3.807882e+01,1.556387e-07,
2.009999e+00,3.851891e-01,5.258708e-02,9.213381e-01,3.887058e+00,3.356125e+01,6.925946e-01,8.673328e+01,9.908922e+01,-3.805753e+01,1.564037e-07,
2.039999e+00,3.825827e-01,6.155607e-02,9.218684e-01,4.570166e+00,3.360039e+01,6.912913e-01,8.617985e+01,9.922868e+01,-3.806905e+01,1.559893e-07,
2.069999e+00,3.802543e-01,5.787159e-02,9.230696e-01,4.326772e+00,3.368953e+01,6.901271e-01,8.641255e+01,9.907114e+01,-3.809590e+01,1.550279e-07,
2.099999e+00,3.785613e-01,5.333176e-02,9.240384e-01,4.009531e+00,3.376190e+01,6.892807e-01,8.669678e+01,9.902944e+01,-3.810213e+01,1.548057e-07,
2.129999e+00,3.825161e-01,5.063520e-02,9.225603e-01,3.770317e+00,3.365165e+01,6.912580e-01,8.685844e+01,9.905631e+01,-3.807697e+01,1.557053e-07,
2.159999e+00,3.871239e-01,5.417693e-02,9.204347e-01,3.983323e+00,3.349485e+01,6.935619e-01,8.663145e+01,9.902935e+01,-3.804923e+01,1.567029e-07,
2.189999e+00,3.837009e-01,5.993969e-02,9.215101e-01,4.439341e+00,3.357393e+01,6.918504e-01,8.627843e+01,9.908571e+01,-3.806656e+01,1.560787e-07,
