"Date","August-25-2022"
"Time","18h56m00s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",1024
"Record Rate",1
"Record Time [s]",3.071998e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,3.974485e-01,8.020236e-03,9.175894e-01,5.780162e-01,3.328809e+01,6.987242e-01,8.949922e+01,9.005740e+01,-3.807854e+01,1.556487e-07,
2.999998e-02,3.945274e-01,3.447735e-03,9.188777e-01,2.503447e-01,3.338128e+01,6.972637e-01,8.978502e+01,8.993658e+01,-3.810381e+01,1.547458e-07,
5.999997e-02,3.939487e-01,-5.216891e-04,9.191323e-01,-3.793712e-02,3.339978e+01,6.969744e-01,9.003252e+01,8.985944e+01,-3.810447e+01,1.547223e-07,
8.999995e-02,3.969461e-01,-2.150851e-03,9.178394e-01,-1.552270e-01,3.330612e+01,6.984730e-01,9.013427e+01,8.999857e+01,-3.808492e+01,1.554204e-07,
1.199999e-01,4.005192e-01,1.440173e-03,9.162872e-01,1.030107e-01,3.319460e+01,7.002596e-01,8.990995e+01,9.010127e+01,-3.805700e+01,1.564230e-07,
1.499999e-01,3.978175e-01,6.957712e-03,9.174382e-01,5.009921e-01,3.327719e+01,6.989087e-01,8.956549e+01,9.010347e+01,-3.807637e+01,1.557266e-07,
1.799999e-01,3.939748e-01,4.861798e-03,9.191084e-01,3.535078e-01,3.339804e+01,6.969874e-01,8.969693e+01,8.997787e+01,-3.810146e+01,1.548295e-07,
2.099999e-01,3.949143e-01,6.067036e-04,9.187178e-01,4.401148e-02,3.336967e+01,6.974571e-01,8.996216e+01,8.983667e+01,-3.810303e+01,1.547736e-07,
2.399999e-01,3.950900e-01,-2.742546e-03,9.186383e-01,-1.988582e-01,3.336391e+01,6.975450e-01,9.017105e+01,8.998360e+01,-3.809130e+01,1.551921e-07,
2.699999e-01,4.003485e-01,1.053840e-03,9.163624e-01,7.540987e-02,3.319997e+01,7.001742e-01,8.993411e+01,9.011468e+01,-3.805976e+01,1.563236e-07,
2.999998e-01,3.987744e-01,7.656175e-03,9.170171e-01,5.499509e-01,3.324691e+01,6.993872e-01,8.952165e+01,9.009408e+01,-3.807169e+01,1.558948e-07,
3.299998e-01,3.949257e-01,4.686508e-03,9.187011e-01,3.399431e-01,3.336846e+01,6.974629e-01,8.970772e+01,8.993310e+01,-3.809907e+01,1.549147e-07,
3.599998e-01,3.943639e-01,1.135778e-03,9.189537e-01,8.250643e-02,3.338680e+01,6.971819e-01,8.992919e+01,8.988896e+01,-3.810210e+01,1.548068e-07,
3.899998e-01,3.944434e-01,-2.230677e-03,9.189175e-01,-1.620093e-01,3.338417e+01,6.972217e-01,9.013909e+01,8.997681e+01,-3.809074e+01,1.552123e-07,
4.199998e-01,3.993729e-01,2.904785e-04,9.167885e-01,2.083666e-02,3.323051e+01,6.996864e-01,8.998185e+01,9.011216e+01,-3.806137e+01,1.562653e-07,
4.499998e-01,3.991305e-01,6.720621e-03,9.168695e-01,4.823321e-01,3.323632e+01,6.995652e-01,8.958003e+01,9.007925e+01,-3.807131e+01,1.559081e-07,
4.799997e-01,3.948821e-01,5.067816e-03,9.187178e-01,3.676395e-01,3.336967e+01,6.974411e-01,8.968395e+01,8.997824e+01,-3.809844e+01,1.549373e-07,
5.099997e-01,3.952085e-01,1.275780e-03,9.185906e-01,9.247851e-02,3.336045e+01,6.976042e-01,8.992043e+01,8.985001e+01,-3.810378e+01,1.547469e-07,
5.399997e-01,3.939525e-01,-1.620163e-03,9.191294e-01,-1.178162e-01,3.339957e+01,6.969762e-01,9.010100e+01,8.997466e+01,-3.809496e+01,1.550615e-07,
5.699997e-01,3.999997e-01,-4.945115e-04,9.165151e-01,-3.541679e-02,3.321091e+01,6.999998e-01,9.003091e+01,9.006075e+01,-3.806379e+01,1.561785e-07,
5.999997e-01,3.982850e-01,6.826257e-03,9.172363e-01,4.909517e-01,3.326267e+01,6.991425e-01,8.957360e+01,9.012640e+01,-3.807069e+01,1.559303e-07,
6.299997e-01,3.950489e-01,6.269487e-03,9.186387e-01,4.546083e-01,3.336394e+01,6.975244e-01,8.960898e+01,8.993453e+01,-3.809619e+01,1.550178e-07,
6.599996e-01,3.943752e-01,6.948246e-04,9.189492e-01,5.047284e-02,3.338647e+01,6.971876e-01,8.995668e+01,8.989651e+01,-3.810543e+01,1.546880e-07,
6.899996e-01,3.940474e-01,-1.594529e-03,9.190887e-01,-1.159242e-01,3.339661e+01,6.970237e-01,9.009940e+01,8.996642e+01,-3.809356e+01,1.551116e-07,
7.199996e-01,4.008506e-01,-1.025885e-03,9.161429e-01,-7.331751e-02,3.318428e+01,7.004253e-01,9.006416e+01,9.009534e+01,-3.806231e+01,1.562317e-07,
7.499996e-01,3.965639e-01,7.736978e-03,9.179745e-01,5.588506e-01,3.331587e+01,6.982819e-01,8.951710e+01,9.011720e+01,-3.807412e+01,1.558075e-07,
