"Date","August-25-2022"
"Time","18h29m18s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",1024
"Record Rate",1
"Record Time [s]",3.071998e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,7.842712e-01,-1.554807e-02,6.202233e-01,-5.678660e-01,1.916622e+01,8.921356e-01,9.143602e+01,6.616509e+01,-3.802413e+01,1.576114e-07,
2.999998e-02,7.846558e-01,-1.595451e-02,6.197263e-01,-5.824211e-01,1.914808e+01,8.923279e-01,9.147472e+01,6.623705e+01,-3.802014e+01,1.577561e-07,
5.999997e-02,7.830985e-01,-1.722178e-02,6.216592e-01,-6.299183e-01,1.921870e+01,8.915493e-01,9.158685e+01,6.650928e+01,-3.800547e+01,1.582897e-07,
8.999995e-02,7.832079e-01,-1.324118e-02,6.216189e-01,-4.842850e-01,1.921722e+01,8.916040e-01,9.122028e+01,6.671162e+01,-3.799687e+01,1.586036e-07,
1.199999e-01,7.820188e-01,-9.264204e-03,6.231860e-01,-3.393620e-01,1.927459e+01,8.910094e-01,9.085169e+01,6.644704e+01,-3.801645e+01,1.578902e-07,
1.499999e-01,7.841638e-01,-1.401176e-02,6.203957e-01,-5.118380e-01,1.917252e+01,8.920819e-01,9.129382e+01,6.625218e+01,-3.802184e+01,1.576944e-07,
1.799999e-01,7.849763e-01,-1.529394e-02,6.193370e-01,-5.580852e-01,1.913387e+01,8.924881e-01,9.141458e+01,6.615974e+01,-3.801895e+01,1.577993e-07,
2.099999e-01,7.825445e-01,-1.638549e-02,6.223790e-01,-5.997630e-01,1.924504e+01,8.912722e-01,9.150809e+01,6.639486e+01,-3.801549e+01,1.579249e-07,
2.399999e-01,7.828687e-01,-1.207362e-02,6.220698e-01,-4.417807e-01,1.923372e+01,8.914344e-01,9.111190e+01,6.669285e+01,-3.800056e+01,1.584691e-07,
2.699999e-01,7.831988e-01,-9.379964e-03,6.217007e-01,-3.430845e-01,1.922022e+01,8.915994e-01,9.086439e+01,6.648748e+01,-3.801190e+01,1.580556e-07,
2.999998e-01,7.848824e-01,-1.436361e-02,6.194782e-01,-5.242074e-01,1.913902e+01,8.924412e-01,9.132826e+01,6.625434e+01,-3.802091e+01,1.577280e-07,
3.299998e-01,7.852391e-01,-1.721753e-02,6.189532e-01,-6.280468e-01,1.911987e+01,8.926196e-01,9.159340e+01,6.617250e+01,-3.802130e+01,1.577138e-07,
3.599998e-01,7.830477e-01,-1.592536e-02,6.217577e-01,-5.825509e-01,1.922230e+01,8.915239e-01,9.146722e+01,6.650526e+01,-3.800934e+01,1.581488e-07,
3.899998e-01,7.824316e-01,-1.025085e-02,6.226522e-01,-3.753025e-01,1.925504e+01,8.912158e-01,9.094319e+01,6.664808e+01,-3.800111e+01,1.584487e-07,
4.199998e-01,7.823043e-01,-7.260824e-03,6.228541e-01,-2.658828e-01,1.926243e+01,8.911522e-01,9.066789e+01,6.642722e+01,-3.801755e+01,1.578503e-07,
4.499998e-01,7.849558e-01,-1.452277e-02,6.193815e-01,-5.299653e-01,1.913549e+01,8.924779e-01,9.134318e+01,6.621600e+01,-3.801844e+01,1.578178e-07,
4.799997e-01,7.853306e-01,-1.584086e-02,6.188740e-01,-5.777766e-01,1.911698e+01,8.926653e-01,9.146624e+01,6.635510e+01,-3.801236e+01,1.580390e-07,
5.099997e-01,7.826880e-01,-1.671894e-02,6.221897e-01,-6.118524e-01,1.923811e+01,8.913440e-01,9.153923e+01,6.653323e+01,-3.800158e+01,1.584317e-07,
