"Date","August-25-2022"
"Time","18h46m47s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",1024
"Record Rate",1
"Record Time [s]",3.071998e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,6.843232e-01,2.530512e-02,-7.287396e-01,1.058868e+00,-2.339042e+01,8.421616e-01,-8.801123e+01,7.558703e+01,-3.800927e+01,1.581514e-07,
2.999998e-02,6.823515e-01,2.965579e-02,-7.304225e-01,1.244287e+00,-2.346091e+01,8.411758e-01,-8.767502e+01,7.528550e+01,-3.803250e+01,1.573076e-07,
5.999997e-02,6.827769e-01,2.749873e-02,-7.301093e-01,1.153166e+00,-2.344778e+01,8.413884e-01,-8.784304e+01,7.503670e+01,-3.804122e+01,1.569921e-07,
8.999995e-02,6.836462e-01,2.616427e-02,-7.293445e-01,1.095867e+00,-2.341573e+01,8.418231e-01,-8.794547e+01,7.511262e+01,-3.803750e+01,1.571265e-07,
1.199999e-01,6.835650e-01,2.232236e-02,-7.295482e-01,9.351872e-01,-2.342426e+01,8.417825e-01,-8.824744e+01,7.537969e+01,-3.802498e+01,1.575802e-07,
1.499999e-01,6.838851e-01,2.560274e-02,-7.291404e-01,1.071996e+00,-2.340719e+01,8.419425e-01,-8.798897e+01,7.555389e+01,-3.801178e+01,1.580601e-07,
1.799999e-01,6.831864e-01,2.874643e-02,-7.296780e-01,1.204707e+00,-2.342970e+01,8.415932e-01,-8.774394e+01,7.531993e+01,-3.802573e+01,1.575533e-07,
2.099999e-01,6.838344e-01,2.700472e-02,-7.291374e-01,1.130722e+00,-2.340706e+01,8.419172e-01,-8.787893e+01,7.508690e+01,-3.804181e+01,1.569710e-07,
2.399999e-01,6.837931e-01,2.592075e-02,-7.292154e-01,1.085445e+00,-2.341033e+01,8.418965e-01,-8.796422e+01,7.509626e+01,-3.804217e+01,1.569580e-07,
2.699999e-01,6.822377e-01,2.059579e-02,-7.308403e-01,8.645768e-01,-2.347844e+01,8.411188e-01,-8.838578e+01,7.531308e+01,-3.803053e+01,1.573790e-07,
2.999998e-01,6.851439e-01,2.487698e-02,-7.279828e-01,1.039723e+00,-2.335877e+01,8.425720e-01,-8.804282e+01,7.561494e+01,-3.800593e+01,1.582732e-07,
3.299998e-01,6.827299e-01,3.084358e-02,-7.300195e-01,1.293342e+00,-2.344402e+01,8.413650e-01,-8.758067e+01,7.529187e+01,-3.802508e+01,1.575768e-07,
3.599998e-01,6.853540e-01,2.904864e-02,-7.276305e-01,1.213511e+00,-2.334406e+01,8.426770e-01,-8.771384e+01,7.511041e+01,-3.803087e+01,1.573669e-07,
3.899998e-01,6.829723e-01,2.492939e-02,-7.300188e-01,1.045222e+00,-2.344398e+01,8.414861e-01,-8.804417e+01,7.512247e+01,-3.804323e+01,1.569194e-07,
4.199998e-01,6.834508e-01,2.187315e-02,-7.296688e-01,9.165340e-01,-2.342932e+01,8.417254e-01,-8.828297e+01,7.536171e+01,-3.802083e+01,1.577308e-07,
4.499998e-01,6.844346e-01,2.607237e-02,-7.286079e-01,1.090765e+00,-2.338491e+01,8.422173e-01,-8.795061e+01,7.562637e+01,-3.800959e+01,1.581398e-07,
4.799997e-01,6.836959e-01,3.019666e-02,-7.291421e-01,1.264464e+00,-2.340726e+01,8.418479e-01,-8.762851e+01,7.529778e+01,-3.802605e+01,1.575416e-07,
5.099997e-01,6.839211e-01,2.750072e-02,-7.290374e-01,1.151322e+00,-2.340288e+01,8.419606e-01,-8.783972e+01,7.506992e+01,-3.804382e+01,1.568982e-07,
5.399997e-01,6.828655e-01,2.357297e-02,-7.301637e-01,9.885515e-01,-2.345006e+01,8.414328e-01,-8.815088e+01,7.515359e+01,-3.804029e+01,1.570258e-07,
5.699997e-01,6.828536e-01,2.108924e-02,-7.302508e-01,8.844799e-01,-2.345371e+01,8.414268e-01,-8.834579e+01,7.546516e+01,-3.802170e+01,1.576994e-07,
5.999997e-01,6.835594e-01,2.657568e-02,-7.294109e-01,1.113223e+00,-2.341852e+01,8.417797e-01,-8.791338e+01,7.553050e+01,-3.801190e+01,1.580556e-07,
6.299997e-01,6.827458e-01,2.979687e-02,-7.300481e-01,1.249478e+00,-2.344522e+01,8.413729e-01,-8.766277e+01,7.520090e+01,-3.803096e+01,1.573634e-07,
6.599996e-01,6.840558e-01,2.795848e-02,-7.288936e-01,1.170235e+00,-2.339686e+01,8.420279e-01,-8.780336e+01,7.509162e+01,-3.803667e+01,1.571566e-07,
6.899996e-01,6.837441e-01,2.627920e-02,-7.292485e-01,1.100519e+00,-2.341171e+01,8.418721e-01,-8.793618e+01,7.516637e+01,-3.803466e+01,1.572296e-07,
7.199996e-01,6.830661e-01,2.007393e-02,-7.300807e-01,8.416615e-01,-2.344658e+01,8.415330e-01,-8.842502e+01,7.544424e+01,-3.802236e+01,1.576753e-07,
7.499996e-01,6.832097e-01,2.651445e-02,-7.297407e-01,1.111229e+00,-2.343233e+01,8.416048e-01,-8.791913e+01,7.549467e+01,-3.801104e+01,1.580868e-07,
7.799996e-01,6.834360e-01,3.131536e-02,-7.293384e-01,1.311742e+00,-2.341548e+01,8.417180e-01,-8.754142e+01,7.527345e+01,-3.802797e+01,1.574718e-07,
8.099996e-01,6.840029e-01,2.743557e-02,-7.289631e-01,1.148460e+00,-2.339977e+01,8.420015e-01,-8.784461e+01,7.505704e+01,-3.803789e+01,1.571125e-07,
8.399996e-01,6.840459e-01,2.469128e-02,-7.290209e-01,1.033624e+00,-2.340219e+01,8.420230e-01,-8.806018e+01,7.521680e+01,-3.803391e+01,1.572567e-07,
8.699995e-01,6.826220e-01,2.122593e-02,-7.304633e-01,8.905110e-01,-2.346263e+01,8.413110e-01,-8.833556e+01,7.532642e+01,-3.802623e+01,1.575349e-07,
8.999995e-01,6.840007e-01,2.531214e-02,-7.290420e-01,1.059661e+00,-2.340307e+01,8.420004e-01,-8.801150e+01,7.553608e+01,-3.800982e+01,1.581314e-07,
9.299995e-01,6.828370e-01,3.108921e-02,-7.299089e-01,1.303423e+00,-2.343938e+01,8.414185e-01,-8.756106e+01,7.534618e+01,-3.802248e+01,1.576709e-07,
9.599995e-01,6.850467e-01,2.891011e-02,-7.279253e-01,1.208272e+00,-2.335637e+01,8.425233e-01,-8.772565e+01,7.513635e+01,-3.802925e+01,1.574256e-07,
9.899995e-01,6.840763e-01,2.771721e-02,-7.288836e-01,1.160112e+00,-2.339644e+01,8.420382e-01,-8.782227e+01,7.507742e+01,-3.803621e+01,1.571735e-07,
1.019999e+00,6.834669e-01,2.268244e-02,-7.296290e-01,9.503981e-01,-2.342765e+01,8.417335e-01,-8.821938e+01,7.538651e+01,-3.801935e+01,1.577848e-07,
1.049999e+00,6.836768e-01,2.685157e-02,-7.292908e-01,1.124575e+00,-2.341349e+01,8.418384e-01,-8.789139e+01,7.549309e+01,-3.801049e+01,1.581069e-07,
1.079999e+00,6.833072e-01,3.026960e-02,-7.295033e-01,1.268234e+00,-2.342238e+01,8.416536e-01,-8.762396e+01,7.533517e+01,-3.802226e+01,1.576790e-07,
1.109999e+00,6.849057e-01,2.851664e-02,-7.280735e-01,1.192091e+00,-2.336257e+01,8.424528e-01,-8.775703e+01,7.507805e+01,-3.803539e+01,1.572032e-07,
1.139999e+00,6.832575e-01,2.422504e-02,-7.297755e-01,1.015292e+00,-2.343379e+01,8.416287e-01,-8.809875e+01,7.515976e+01,-3.803902e+01,1.570717e-07,
1.169999e+00,6.835516e-01,2.083202e-02,-7.296049e-01,8.728071e-01,-2.342664e+01,8.417758e-01,-8.836451e+01,7.544706e+01,-3.801912e+01,1.577932e-07,
1.199999e+00,6.843212e-01,2.724929e-02,-7.286713e-01,1.140141e+00,-2.338756e+01,8.421606e-01,-8.785837e+01,7.554201e+01,-3.800766e+01,1.582099e-07,
1.229999e+00,6.828985e-01,3.046667e-02,-7.298776e-01,1.277243e+00,-2.343807e+01,8.414493e-01,-8.760974e+01,7.519492e+01,-3.803088e+01,1.573662e-07,
1.259999e+00,6.838759e-01,2.676909e-02,-7.291071e-01,1.120798e+00,-2.340579e+01,8.419380e-01,-8.789734e+01,7.507962e+01,-3.803895e+01,1.570744e-07,
1.289999e+00,6.818368e-01,2.350246e-02,-7.311267e-01,9.870830e-01,-2.349047e+01,8.409184e-01,-8.815883e+01,7.514389e+01,-3.803962e+01,1.570501e-07,
1.319999e+00,6.845692e-01,2.116216e-02,-7.286406e-01,8.853132e-01,-2.338628e+01,8.422846e-01,-8.833641e+01,7.552186e+01,-3.801316e+01,1.580099e-07,
1.349999e+00,6.839894e-01,2.833980e-02,-7.289413e-01,1.186292e+00,-2.339886e+01,8.419947e-01,-8.777357e+01,7.550905e+01,-3.801538e+01,1.579289e-07,
1.379999e+00,6.832534e-01,2.901134e-02,-7.296048e-01,1.215676e+00,-2.342664e+01,8.416267e-01,-8.772294e+01,7.521194e+01,-3.803317e+01,1.572835e-07,
1.409999e+00,6.838518e-01,2.766858e-02,-7.290962e-01,1.158459e+00,-2.340534e+01,8.419259e-01,-8.782672e+01,7.506455e+01,-3.804067e+01,1.570121e-07,
1.439999e+00,6.837818e-01,2.421523e-02,-7.292847e-01,1.014103e+00,-2.341323e+01,8.418909e-01,-8.809825e+01,7.523421e+01,-3.803544e+01,1.572012e-07,
1.469999e+00,6.829596e-01,2.042250e-02,-7.301706e-01,8.564010e-01,-2.345035e+01,8.414798e-01,-8.839788e+01,7.546559e+01,-3.802577e+01,1.575516e-07,
1.499999e+00,6.829719e-01,2.709705e-02,-7.299419e-01,1.136015e+00,-2.344076e+01,8.414859e-01,-8.787403e+01,7.546452e+01,-3.801812e+01,1.578296e-07,
1.529999e+00,6.826671e-01,3.116058e-02,-7.300648e-01,1.306736e+00,-2.344591e+01,8.413336e-01,-8.755599e+01,7.523475e+01,-3.803414e+01,1.572482e-07,
1.559999e+00,6.838144e-01,2.818883e-02,-7.291113e-01,1.180282e+00,-2.340597e+01,8.419072e-01,-8.778594e+01,7.506126e+01,-3.804052e+01,1.570175e-07,
1.589999e+00,6.835571e-01,2.486995e-02,-7.294732e-01,1.041841e+00,-2.342113e+01,8.417785e-01,-8.804737e+01,7.519022e+01,-3.803748e+01,1.571274e-07,
1.619999e+00,6.834646e-01,2.173446e-02,-7.296600e-01,9.107078e-01,-2.342895e+01,8.417323e-01,-8.829383e+01,7.546553e+01,-3.802048e+01,1.577438e-07,
1.649999e+00,6.835227e-01,2.754476e-02,-7.294094e-01,1.153835e+00,-2.341845e+01,8.417613e-01,-8.783736e+01,7.550180e+01,-3.801603e+01,1.579053e-07,
1.679999e+00,6.830686e-01,2.931364e-02,-7.297657e-01,1.228660e+00,-2.343338e+01,8.415343e-01,-8.769975e+01,7.516043e+01,-3.803414e+01,1.572484e-07,
1.709999e+00,6.844941e-01,2.600502e-02,-7.285544e-01,1.087856e+00,-2.338267e+01,8.422471e-01,-8.795575e+01,7.509382e+01,-3.803902e+01,1.570717e-07,
1.739999e+00,6.821415e-01,2.352632e-02,-7.308416e-01,9.876431e-01,-2.347850e+01,8.410708e-01,-8.815624e+01,7.520453e+01,-3.804081e+01,1.570070e-07,
1.769999e+00,6.817022e-01,2.280334e-02,-7.312743e-01,9.579318e-01,-2.349667e+01,8.408511e-01,-8.821392e+01,7.542464e+01,-3.802576e+01,1.575520e-07,
1.799999e+00,6.842424e-01,3.144925e-02,-7.285762e-01,1.315793e+00,-2.338358e+01,8.421212e-01,-8.752834e+01,7.545401e+01,-3.801886e+01,1.578025e-07,
1.829999e+00,6.841533e-01,2.807814e-02,-7.287975e-01,1.175070e+00,-2.339284e+01,8.420767e-01,-8.779368e+01,7.514435e+01,-3.803988e+01,1.570408e-07,
1.859999e+00,6.850849e-01,2.695186e-02,-7.279645e-01,1.126453e+00,-2.335801e+01,8.425425e-01,-8.787967e+01,7.512563e+01,-3.803892e+01,1.570752e-07,
1.889999e+00,6.825362e-01,2.201232e-02,-7.305203e-01,9.235964e-01,-2.346501e+01,8.412681e-01,-8.827406e+01,7.521237e+01,-3.803601e+01,1.571808e-07,
1.919999e+00,6.838319e-01,2.525185e-02,-7.292025e-01,1.057400e+00,-2.340979e+01,8.419160e-01,-8.801667e+01,7.553328e+01,-3.801382e+01,1.579857e-07,
1.949999e+00,6.835590e-01,2.994340e-02,-7.292808e-01,1.254123e+00,-2.341307e+01,8.417795e-01,-8.764882e+01,7.544994e+01,-3.801921e+01,1.577899e-07,
1.979999e+00,6.840727e-01,2.804509e-02,-7.288745e-01,1.173827e+00,-2.339606e+01,8.420363e-01,-8.779650e+01,7.513227e+01,-3.803621e+01,1.571735e-07,
2.009999e+00,6.844727e-01,2.605209e-02,-7.285729e-01,1.089857e+00,-2.338344e+01,8.422363e-01,-8.795211e+01,7.513080e+01,-3.803601e+01,1.571807e-07,
2.039999e+00,6.828572e-01,2.234211e-02,-7.302102e-01,9.369836e-01,-2.345201e+01,8.414286e-01,-8.824748e+01,7.526145e+01,-3.803799e+01,1.571091e-07,
2.069999e+00,6.826528e-01,2.229453e-02,-7.304027e-01,9.352692e-01,-2.346008e+01,8.413264e-01,-8.825167e+01,7.546476e+01,-3.801613e+01,1.579018e-07,
2.099999e+00,6.837464e-01,3.130753e-02,-7.290478e-01,1.310820e+00,-2.340331e+01,8.418732e-01,-8.754106e+01,7.550804e+01,-3.801466e+01,1.579551e-07,
