"Date","September-15-2022"
"Time","20h25m39s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",400
"Record Rate",1
"Record Time [s]",1.199999e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","biplaca1delta"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,4.243455e-01,5.720327e-01,7.019327e-01,2.671561e+01,2.229113e+01,7.121728e-01,5.082205e+01,5.043361e+01,-3.503216e+01,3.138945e-07,
2.999998e-02,4.235193e-01,5.683380e-01,7.054242e-01,2.665346e+01,2.243191e+01,7.117597e-01,5.114270e+01,5.055898e+01,-3.502868e+01,3.141460e-07,
5.999997e-02,4.247273e-01,5.681529e-01,7.048468e-01,2.660987e+01,2.240858e+01,7.123637e-01,5.112890e+01,5.082250e+01,-3.502242e+01,3.145996e-07,
8.999995e-02,4.200431e-01,5.728878e-01,7.038206e-01,2.687551e+01,2.236717e+01,7.100215e-01,5.085550e+01,5.069933e+01,-3.503675e+01,3.135634e-07,
1.199999e-01,4.233694e-01,5.714122e-01,7.030266e-01,2.673230e+01,2.233517e+01,7.116847e-01,5.089617e+01,5.042505e+01,-3.503442e+01,3.137313e-07,
1.499999e-01,4.240663e-01,5.706910e-01,7.031924e-01,2.669244e+01,2.234185e+01,7.120332e-01,5.093819e+01,5.044063e+01,-3.503045e+01,3.140186e-07,
1.799999e-01,4.266869e-01,5.662522e-01,7.051927e-01,2.650048e+01,2.242256e+01,7.133434e-01,5.123640e+01,5.059570e+01,-3.502241e+01,3.146004e-07,
2.099999e-01,4.258620e-01,5.676422e-01,7.045735e-01,2.656084e+01,2.239755e+01,7.129310e-01,5.114322e+01,5.080188e+01,-3.502026e+01,3.147559e-07,
2.399999e-01,4.220091e-01,5.724496e-01,7.030005e-01,2.680120e+01,2.233412e+01,7.110046e-01,5.084426e+01,5.078679e+01,-3.503024e+01,3.140333e-07,
2.699999e-01,4.235101e-01,5.718349e-01,7.025981e-01,2.673788e+01,2.231791e+01,7.117550e-01,5.085833e+01,5.047841e+01,-3.503368e+01,3.137852e-07,
2.999998e-01,4.242926e-01,5.722397e-01,7.017960e-01,2.672228e+01,2.228564e+01,7.121463e-01,5.080643e+01,5.045595e+01,-3.503161e+01,3.139341e-07,
3.299998e-01,4.255709e-01,5.684215e-01,7.041210e-01,2.658910e+01,2.237929e+01,7.127855e-01,5.108682e+01,5.050919e+01,-3.502826e+01,3.141766e-07,
3.599998e-01,4.259026e-01,5.661994e-01,7.057091e-01,2.652452e+01,2.244343e+01,7.129513e-01,5.125948e+01,5.072368e+01,-3.502257e+01,3.145885e-07,
3.899998e-01,4.244566e-01,5.697839e-01,7.036923e-01,2.665799e+01,2.236200e+01,7.122283e-01,5.100270e+01,5.086928e+01,-3.502088e+01,3.147109e-07,
4.199998e-01,4.231601e-01,5.715746e-01,7.030207e-01,2.674297e+01,2.233493e+01,7.115801e-01,5.088797e+01,5.064219e+01,-3.502899e+01,3.141239e-07,
4.499998e-01,4.256321e-01,5.707940e-01,7.021620e-01,2.664434e+01,2.230036e+01,7.128161e-01,5.089202e+01,5.038271e+01,-3.503003e+01,3.140490e-07,
4.799997e-01,4.247509e-01,5.695804e-01,7.036795e-01,2.664358e+01,2.236148e+01,7.123754e-01,5.101220e+01,5.042855e+01,-3.503012e+01,3.140424e-07,
5.099997e-01,4.255287e-01,5.660809e-01,7.060296e-01,2.653373e+01,2.245639e+01,7.127643e-01,5.127803e+01,5.067439e+01,-3.502162e+01,3.146573e-07,
5.399997e-01,4.232174e-01,5.700151e-01,7.042513e-01,2.670367e+01,2.238454e+01,7.116087e-01,5.101358e+01,5.082184e+01,-3.502453e+01,3.144467e-07,
5.699997e-01,4.206447e-01,5.720555e-01,7.041382e-01,2.683608e+01,2.237998e+01,7.103224e-01,5.090893e+01,5.054560e+01,-3.503564e+01,3.136431e-07,
5.999997e-01,4.259965e-01,5.712670e-01,7.015561e-01,2.664396e+01,2.227599e+01,7.129983e-01,5.084457e+01,5.042765e+01,-3.503022e+01,3.140348e-07,
6.299997e-01,4.230612e-01,5.703106e-01,7.041058e-01,2.671583e+01,2.237868e+01,7.115306e-01,5.099327e+01,5.050579e+01,-3.502956e+01,3.140828e-07,
6.599996e-01,4.265561e-01,5.671334e-01,7.045634e-01,2.652610e+01,2.239714e+01,7.132780e-01,5.116792e+01,5.077068e+01,-3.502258e+01,3.145875e-07,
6.899996e-01,4.222248e-01,5.715396e-01,7.036111e-01,2.677243e+01,2.235872e+01,7.111124e-01,5.091323e+01,5.083127e+01,-3.503106e+01,3.139740e-07,
7.199996e-01,4.228246e-01,5.715690e-01,7.032270e-01,2.675370e+01,2.234324e+01,7.114123e-01,5.089647e+01,5.053249e+01,-3.503698e+01,3.135465e-07,
7.499996e-01,4.238000e-01,5.722303e-01,7.021012e-01,2.673798e+01,2.229791e+01,7.119000e-01,5.081909e+01,5.042225e+01,-3.503614e+01,3.136074e-07,
7.799996e-01,4.236394e-01,5.683553e-01,7.053381e-01,2.664999e+01,2.242843e+01,7.118197e-01,5.113844e+01,5.053199e+01,-3.503157e+01,3.139372e-07,
8.099996e-01,4.257266e-01,5.682594e-01,7.041577e-01,2.658016e+01,2.238077e+01,7.128633e-01,5.109627e+01,5.087624e+01,-3.502162e+01,3.146574e-07,
8.399996e-01,4.227593e-01,5.713212e-01,7.034676e-01,2.674987e+01,2.235294e+01,7.113796e-01,5.091823e+01,5.078603e+01,-3.502927e+01,3.141036e-07,
8.699995e-01,4.240391e-01,5.713125e-01,7.027040e-01,2.670824e+01,2.232217e+01,7.120195e-01,5.088819e+01,5.046151e+01,-3.503293e+01,3.138392e-07,
8.999995e-01,4.250532e-01,5.711192e-01,7.022483e-01,2.667084e+01,2.230383e+01,7.125266e-01,5.087949e+01,5.042172e+01,-3.503105e+01,3.139752e-07,
9.299995e-01,4.229158e-01,5.690714e-01,7.051950e-01,2.669072e+01,2.242265e+01,7.114579e-01,5.109750e+01,5.055151e+01,-3.502784e+01,3.142069e-07,
9.599995e-01,4.270114e-01,5.676667e-01,7.038578e-01,2.652435e+01,2.236867e+01,7.135057e-01,5.111356e+01,5.083335e+01,-3.501798e+01,3.149216e-07,
9.899995e-01,4.228944e-01,5.716328e-01,7.031332e-01,2.675297e+01,2.233946e+01,7.114472e-01,5.088960e+01,5.081604e+01,-3.502806e+01,3.141911e-07,
1.019999e+00,4.236134e-01,5.709253e-01,7.032752e-01,2.671272e+01,2.234518e+01,7.118067e-01,5.092999e+01,5.046819e+01,-3.503584e+01,3.136289e-07,
1.049999e+00,4.251659e-01,5.711268e-01,7.021739e-01,2.666739e+01,2.230084e+01,7.125829e-01,5.087615e+01,5.042495e+01,-3.503268e+01,3.138574e-07,
1.079999e+00,4.231636e-01,5.688275e-01,7.052431e-01,2.667680e+01,2.242459e+01,7.115818e-01,5.111142e+01,5.058896e+01,-3.503006e+01,3.140463e-07,
1.109999e+00,4.252127e-01,5.669262e-01,7.055415e-01,2.656447e+01,2.243666e+01,7.126063e-01,5.121696e+01,5.077645e+01,-3.502441e+01,3.144555e-07,
