"Date","September-15-2022"
"Time","20h14m31s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",400
"Record Rate",1
"Record Time [s]",1.199999e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","biplaca1delta"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,4.097420e-01,5.875249e-01,-6.978008e-01,2.755397e+01,-2.212541e+01,7.048710e-01,-4.990374e+01,5.117615e+01,-3.505560e+01,3.122048e-07,
2.999998e-02,4.068681e-01,5.918776e-01,-6.958012e-01,2.774731e+01,-2.204555e+01,7.034341e-01,-4.961412e+01,5.103882e+01,-3.506289e+01,3.116813e-07,
5.999997e-02,4.082871e-01,5.936924e-01,-6.934198e-01,2.774169e+01,-2.195071e+01,7.041435e-01,-4.943051e+01,5.089829e+01,-3.506373e+01,3.116211e-07,
8.999995e-02,4.052153e-01,5.912941e-01,-6.972602e-01,2.778853e+01,-2.210380e+01,7.026076e-01,-4.970122e+01,5.095936e+01,-3.506882e+01,3.112565e-07,
1.199999e-01,4.112836e-01,5.855603e-01,-6.985449e-01,2.745835e+01,-2.215519e+01,7.056418e-01,-5.002834e+01,5.108651e+01,-3.505388e+01,3.123287e-07,
1.499999e-01,4.081065e-01,5.893132e-01,-6.972511e-01,2.764847e+01,-2.210344e+01,7.040532e-01,-4.979567e+01,5.121086e+01,-3.505573e+01,3.121959e-07,
1.799999e-01,4.064261e-01,5.929997e-01,-6.951037e-01,2.778715e+01,-2.201774e+01,7.032131e-01,-4.953218e+01,5.097144e+01,-3.506575e+01,3.114762e-07,
2.099999e-01,4.092940e-01,5.933632e-01,-6.931079e-01,2.770131e+01,-2.193832e+01,7.046470e-01,-4.943348e+01,5.091057e+01,-3.506483e+01,3.115426e-07,
2.399999e-01,4.079802e-01,5.893042e-01,-6.973326e-01,2.765241e+01,-2.210669e+01,7.039901e-01,-4.979940e+01,5.093967e+01,-3.506380e+01,3.116159e-07,
2.699999e-01,4.111462e-01,5.849199e-01,-6.991620e-01,2.744811e+01,-2.217990e+01,7.055731e-01,-5.008410e+01,5.110855e+01,-3.505338e+01,3.123647e-07,
