"Date","September-02-2022"
"Time","23h47m05s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",1024
"Record Rate",1
"Record Time [s]",3.071998e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,-5.993395e-02,-7.272646e-01,6.837354e-01,-4.735555e+01,2.156812e+01,4.700330e-01,1.367670e+02,4.287852e+01,-3.620742e+01,2.394740e-07,
2.999998e-02,-5.507570e-02,-7.255244e-01,6.859891e-01,-4.717054e+01,2.165672e+01,4.724621e-01,1.366044e+02,4.277993e+01,-3.619917e+01,2.399291e-07,
5.999997e-02,-5.563787e-02,-7.221143e-01,6.895327e-01,-4.720293e+01,2.179657e+01,4.721811e-01,1.363222e+02,4.316417e+01,-3.619619e+01,2.400941e-07,
8.999995e-02,-5.302161e-02,-7.163779e-01,6.956949e-01,-4.711647e+01,2.204131e+01,4.734892e-01,1.358392e+02,4.310052e+01,-3.619375e+01,2.402289e-07,
1.199999e-01,-5.726928e-02,-7.186371e-01,6.930230e-01,-4.727818e+01,2.193494e+01,4.713654e-01,1.360395e+02,4.290263e+01,-3.620141e+01,2.398054e-07,
1.499999e-01,-6.011272e-02,-7.277941e-01,6.831561e-01,-4.736084e+01,2.154538e+01,4.699436e-01,1.368121e+02,4.294300e+01,-3.620642e+01,2.395288e-07,
1.799999e-01,-5.993228e-02,-7.263380e-01,6.847198e-01,-4.735848e+01,2.160679e+01,4.700339e-01,1.366894e+02,4.290205e+01,-3.620280e+01,2.397288e-07,
2.099999e-01,-5.338653e-02,-7.219144e-01,6.899199e-01,-4.711470e+01,2.181188e+01,4.733067e-01,1.362982e+02,4.313759e+01,-3.619499e+01,2.401600e-07,
2.399999e-01,-5.182591e-02,-7.156379e-01,6.965461e-01,-4.707104e+01,2.207527e+01,4.740870e-01,1.357746e+02,4.297285e+01,-3.619320e+01,2.402591e-07,
2.699999e-01,-5.907796e-02,-7.192809e-01,6.922028e-01,-4.734772e+01,2.190237e+01,4.704610e-01,1.360990e+02,4.290041e+01,-3.620435e+01,2.396432e-07,
2.999998e-01,-5.908834e-02,-7.272192e-01,6.838573e-01,-4.732261e+01,2.157290e+01,4.704558e-01,1.367601e+02,4.286583e+01,-3.620409e+01,2.396573e-07,
3.299998e-01,-5.752501e-02,-7.246744e-01,6.866862e-01,-4.726933e+01,2.168418e+01,4.712375e-01,1.365418e+02,4.278329e+01,-3.620149e+01,2.398010e-07,
3.599998e-01,-5.705922e-02,-7.212036e-01,6.903692e-01,-4.726181e+01,2.182967e+01,4.714704e-01,1.362514e+02,4.320621e+01,-3.619403e+01,2.402132e-07,
3.899998e-01,-4.735832e-02,-7.159498e-01,6.965436e-01,-4.689223e+01,2.207518e+01,4.763208e-01,1.357871e+02,4.297251e+01,-3.618984e+01,2.404452e-07,
4.199998e-01,-5.959018e-02,-7.193367e-01,6.921010e-01,-4.736780e+01,2.189832e+01,4.702049e-01,1.361055e+02,4.290645e+01,-3.620360e+01,2.396847e-07,
4.499998e-01,-5.735433e-02,-7.279231e-01,6.832557e-01,-4.725256e+01,2.154929e+01,4.713228e-01,1.368130e+02,4.292354e+01,-3.620161e+01,2.397945e-07,
4.799997e-01,-5.703537e-02,-7.258820e-01,6.854504e-01,-4.724636e+01,2.163552e+01,4.714823e-01,1.366409e+02,4.286124e+01,-3.619699e+01,2.400499e-07,
5.099997e-01,-5.615071e-02,-7.230731e-01,6.884856e-01,-4.722021e+01,2.175517e+01,4.719246e-01,1.364036e+02,4.324336e+01,-3.619567e+01,2.401227e-07,
5.399997e-01,-5.171101e-02,-7.143313e-01,6.978945e-01,-4.707023e+01,2.212916e+01,4.741445e-01,1.356668e+02,4.301420e+01,-3.619112e+01,2.403743e-07,
5.699997e-01,-5.949371e-02,-7.187783e-01,6.926892e-01,-4.736581e+01,2.192168e+01,4.702531e-01,1.360589e+02,4.291816e+01,-3.620431e+01,2.396454e-07,
5.999997e-01,-5.871020e-02,-7.265479e-01,6.846030e-01,-4.730993e+01,2.160220e+01,4.706449e-01,1.367026e+02,4.287102e+01,-3.620475e+01,2.396211e-07,
