"Date","September-16-2022"
"Time","16h18m22s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",400
"Record Rate",1
"Record Time [s]",1.199999e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","36"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,-5.915846e-01,-6.710431e-01,-4.469103e-01,-6.569953e+01,-1.327281e+01,2.042077e-01,-1.463366e+02,3.683661e+01,-3.465432e+01,3.424269e-07,
2.999998e-02,-5.973440e-01,-6.702991e-01,-4.403172e-01,-6.585308e+01,-1.306206e+01,2.013280e-01,-1.466992e+02,3.681415e+01,-3.465691e+01,3.422229e-07,
5.999997e-02,-5.971209e-01,-6.738690e-01,-4.351406e-01,-6.577221e+01,-1.289712e+01,2.014396e-01,-1.471483e+02,3.665932e+01,-3.465725e+01,3.421963e-07,
8.999995e-02,-6.001119e-01,-6.699394e-01,-4.370890e-01,-6.592652e+01,-1.295915e+01,1.999440e-01,-1.468783e+02,3.682726e+01,-3.466358e+01,3.416973e-07,
1.199999e-01,-5.944792e-01,-6.713325e-01,-4.426141e-01,-6.576279e+01,-1.313539e+01,2.027604e-01,-1.466029e+02,3.708675e+01,-3.465911e+01,3.420496e-07,
1.499999e-01,-5.938997e-01,-6.692931e-01,-4.464637e-01,-6.579218e+01,-1.325851e+01,2.030501e-01,-1.462940e+02,3.687482e+01,-3.465194e+01,3.426146e-07,
1.799999e-01,-5.987798e-01,-6.693122e-01,-4.398681e-01,-6.590822e+01,-1.304773e+01,2.006101e-01,-1.466873e+02,3.684366e+01,-3.465740e+01,3.421839e-07,
2.099999e-01,-5.979441e-01,-6.733288e-01,-4.348461e-01,-6.580321e+01,-1.288775e+01,2.010279e-01,-1.471450e+02,3.670141e+01,-3.465689e+01,3.422246e-07,
2.399999e-01,-6.004613e-01,-6.696754e-01,-4.370138e-01,-6.594042e+01,-1.295675e+01,1.997693e-01,-1.468725e+02,3.682397e+01,-3.466100e+01,3.419009e-07,
2.699999e-01,-5.943879e-01,-6.717431e-01,-4.421133e-01,-6.575191e+01,-1.311940e+01,2.028061e-01,-1.466488e+02,3.711735e+01,-3.465831e+01,3.421129e-07,
