"Date","September-16-2022"
"Time","18h10m03s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",400
"Record Rate",1
"Record Time [s]",1.199999e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","36"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,9.999952e-01,-7.618226e-04,2.991084e-03,-2.182471e-02,8.568837e-02,9.999976e-01,1.042893e+02,1.000780e+02,-3.446640e+01,3.575689e-07,
2.999998e-02,9.999925e-01,-4.132550e-04,3.846481e-03,-1.183897e-02,1.101938e-01,9.999963e-01,9.613217e+01,1.000781e+02,-3.446656e+01,3.575562e-07,
5.999997e-02,9.999948e-01,-6.109039e-04,3.173120e-03,-1.750120e-02,9.090335e-02,9.999974e-01,1.008975e+02,1.000656e+02,-3.446925e+01,3.573344e-07,
8.999995e-02,9.999974e-01,-1.406746e-03,1.801303e-03,-4.030037e-02,5.160357e-02,9.999987e-01,1.279884e+02,1.000855e+02,-3.446837e+01,3.574066e-07,
1.199999e-01,9.999982e-01,-7.520496e-04,1.732722e-03,-2.154467e-02,4.963887e-02,9.999991e-01,1.134622e+02,1.000743e+02,-3.446850e+01,3.573964e-07,
1.499999e-01,9.999948e-01,-8.536129e-04,3.114990e-03,-2.445433e-02,8.923805e-02,9.999974e-01,1.053248e+02,1.000439e+02,-3.447114e+01,3.571790e-07,
1.799999e-01,9.999908e-01,-1.500426e-04,4.278636e-03,-4.298442e-03,1.225743e-01,9.999954e-01,9.200842e+01,1.000768e+02,-3.447010e+01,3.572647e-07,
2.099999e-01,9.999951e-01,-7.522857e-04,3.034200e-03,-2.155150e-02,8.692356e-02,9.999976e-01,1.039249e+02,1.000630e+02,-3.447429e+01,3.569201e-07,
2.399999e-01,9.999975e-01,-1.368599e-03,1.796017e-03,-3.920754e-02,5.145211e-02,9.999987e-01,1.273081e+02,1.000703e+02,-3.447176e+01,3.571277e-07,
2.699999e-01,9.999980e-01,-1.142817e-03,1.618817e-03,-3.273935e-02,4.637572e-02,9.999990e-01,1.252205e+02,1.000740e+02,-3.447009e+01,3.572653e-07,
