"Date","September-16-2022"
"Time","18h35m27s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",400
"Record Rate",1
"Record Time [s]",1.199999e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","36"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,-7.171693e-01,6.222096e-01,3.138844e-01,6.952769e+01,9.146739e+00,1.414153e-01,2.676945e+01,7.022863e+01,-3.477730e+01,3.328662e-07,
2.999998e-02,-7.169035e-01,6.209912e-01,3.168900e-01,6.955023e+01,9.237474e+00,1.415482e-01,2.703509e+01,7.038287e+01,-3.477680e+01,3.329045e-07,
5.999997e-02,-7.134049e-01,6.227907e-01,3.212247e-01,6.943979e+01,9.368503e+00,1.432976e-01,2.728390e+01,7.010816e+01,-3.476993e+01,3.334317e-07,
8.999995e-02,-7.141960e-01,6.230290e-01,3.189968e-01,6.945009e+01,9.301133e+00,1.429020e-01,2.711288e+01,7.038522e+01,-3.477600e+01,3.329658e-07,
1.199999e-01,-7.174253e-01,6.212409e-01,3.152153e-01,6.955485e+01,9.186905e+00,1.412873e-01,2.690307e+01,7.033323e+01,-3.478071e+01,3.326054e-07,
1.499999e-01,-7.173353e-01,6.220734e-01,3.137749e-01,6.953408e+01,9.143436e+00,1.413323e-01,2.676646e+01,7.015328e+01,-3.477623e+01,3.329488e-07,
1.799999e-01,-7.162900e-01,6.216978e-01,3.168920e-01,6.952197e+01,9.237535e+00,1.418550e-01,2.700886e+01,7.020515e+01,-3.477603e+01,3.329635e-07,
2.099999e-01,-7.144839e-01,6.217337e-01,3.208737e-01,6.948534e+01,9.357885e+00,1.427581e-01,2.729803e+01,7.014379e+01,-3.477253e+01,3.332323e-07,
2.399999e-01,-7.133766e-01,6.237003e-01,3.195180e-01,6.941851e+01,9.316888e+00,1.433117e-01,2.712579e+01,7.038691e+01,-3.477517e+01,3.330295e-07,
2.699999e-01,-7.180758e-01,6.204522e-01,3.152875e-01,6.958570e+01,9.189085e+00,1.409621e-01,2.693775e+01,7.042989e+01,-3.478281e+01,3.324443e-07,
2.999998e-01,-7.174874e-01,6.218274e-01,3.139148e-01,6.954269e+01,9.147657e+00,1.412563e-01,2.678584e+01,7.017251e+01,-3.477756e+01,3.328467e-07,
3.299998e-01,-7.163824e-01,6.218543e-01,3.163754e-01,6.952023e+01,9.221932e+00,1.418088e-01,2.696523e+01,7.020603e+01,-3.477545e+01,3.330086e-07,
3.599998e-01,-7.150489e-01,6.212058e-01,3.206375e-01,6.950860e+01,9.350742e+00,1.424756e-01,2.730068e+01,7.021922e+01,-3.477260e+01,3.332269e-07,
3.899998e-01,-7.139943e-01,6.230989e-01,3.193117e-01,6.944449e+01,9.310651e+00,1.430028e-01,2.713321e+01,7.041113e+01,-3.477560e+01,3.329967e-07,
4.199998e-01,-7.173693e-01,6.208738e-01,3.160650e-01,6.956212e+01,9.212560e+00,1.413154e-01,2.697904e+01,7.038830e+01,-3.478138e+01,3.325535e-07,
4.499998e-01,-7.176072e-01,6.217552e-01,3.137839e-01,6.954671e+01,9.143706e+00,1.411964e-01,2.677890e+01,7.016947e+01,-3.477904e+01,3.327331e-07,
4.799997e-01,-7.174739e-01,6.207064e-01,3.161564e-01,6.956801e+01,9.215320e+00,1.412631e-01,2.699199e+01,7.034090e+01,-3.477921e+01,3.327197e-07,
5.099997e-01,-7.145559e-01,6.218502e-01,3.204875e-01,6.948411e+01,9.346206e+00,1.427221e-01,2.726556e+01,7.030328e+01,-3.477349e+01,3.331583e-07,
5.399997e-01,-7.136519e-01,6.234451e-01,3.194013e-01,6.942979e+01,9.313360e+00,1.431741e-01,2.712682e+01,7.035355e+01,-3.477570e+01,3.329893e-07,
5.699997e-01,-7.175650e-01,6.210349e-01,3.153033e-01,6.956231e+01,9.189561e+00,1.412175e-01,2.691719e+01,7.033258e+01,-3.478230e+01,3.324834e-07,
5.999997e-01,-7.175984e-01,6.217586e-01,3.137974e-01,6.954646e+01,9.144114e+00,1.412008e-01,2.677977e+01,7.009769e+01,-3.477903e+01,3.327335e-07,
6.299997e-01,-7.169006e-01,6.213854e-01,3.161229e-01,6.954118e+01,9.214307e+00,1.415497e-01,2.696421e+01,7.047155e+01,-3.478086e+01,3.325934e-07,
6.599996e-01,-7.136878e-01,6.225304e-01,3.211005e-01,6.945135e+01,9.364747e+00,1.431561e-01,2.728464e+01,7.015910e+01,-3.477093e+01,3.333549e-07,
6.899996e-01,-7.140650e-01,6.232641e-01,3.188309e-01,6.944213e+01,9.296118e+00,1.429675e-01,2.709202e+01,7.047305e+01,-3.477759e+01,3.328445e-07,
7.199996e-01,-7.184186e-01,6.201237e-01,3.151529e-01,6.959997e+01,9.185023e+00,1.407907e-01,2.694012e+01,7.033003e+01,-3.478319e+01,3.324153e-07,
7.499996e-01,-7.163903e-01,6.232388e-01,3.136212e-01,6.948884e+01,9.138798e+00,1.418048e-01,2.671208e+01,7.018635e+01,-3.477769e+01,3.328362e-07,
7.799996e-01,-7.174014e-01,6.207241e-01,3.162860e-01,6.956617e+01,9.219233e+00,1.412993e-01,2.700082e+01,7.041360e+01,-3.478031e+01,3.326360e-07,
8.099996e-01,-7.137666e-01,6.222381e-01,3.214919e-01,6.945958e+01,9.376586e+00,1.431167e-01,2.732405e+01,7.008817e+01,-3.477158e+01,3.333055e-07,
8.399996e-01,-7.142180e-01,6.229564e-01,3.190892e-01,6.945218e+01,9.303926e+00,1.428910e-01,2.712232e+01,7.046612e+01,-3.477820e+01,3.327974e-07,
8.699995e-01,-7.176344e-01,6.209145e-01,3.153824e-01,6.956643e+01,9.191950e+00,1.411828e-01,2.692748e+01,7.036880e+01,-3.478208e+01,3.324999e-07,
8.999995e-01,-7.173584e-01,6.221426e-01,3.135849e-01,6.953296e+01,9.137703e+00,1.413208e-01,2.674994e+01,7.020164e+01,-3.477786e+01,3.328232e-07,
9.299995e-01,-7.171600e-01,6.211879e-01,3.159227e-01,6.955081e+01,9.208262e+00,1.414200e-01,2.695690e+01,7.030401e+01,-3.477851e+01,3.327735e-07,
9.599995e-01,-7.143766e-01,6.217577e-01,3.210661e-01,6.948266e+01,9.363707e+00,1.428117e-01,2.731114e+01,7.012473e+01,-3.477205e+01,3.332690e-07,
9.899995e-01,-7.126285e-01,6.242638e-01,3.200866e-01,6.939079e+01,9.334080e+00,1.436858e-01,2.714614e+01,7.033439e+01,-3.477228e+01,3.332511e-07,
1.019999e+00,-7.170346e-01,6.212588e-01,3.160678e-01,6.954671e+01,9.212643e+00,1.414827e-01,2.696489e+01,7.041898e+01,-3.478127e+01,3.325624e-07,
1.049999e+00,-7.177698e-01,6.214478e-01,3.140210e-01,6.955693e+01,9.150860e+00,1.411151e-01,2.680772e+01,7.012940e+01,-3.477807e+01,3.328073e-07,
1.079999e+00,-7.166590e-01,6.221704e-01,3.151251e-01,6.951849e+01,9.184184e+00,1.416705e-01,2.686191e+01,7.023550e+01,-3.477797e+01,3.328149e-07,
1.109999e+00,-7.150191e-01,6.212401e-01,3.206376e-01,6.950723e+01,9.350743e+00,1.424905e-01,2.729939e+01,7.016813e+01,-3.477352e+01,3.331562e-07,
1.139999e+00,-7.133489e-01,6.234796e-01,3.200103e-01,6.942298e+01,9.331774e+00,1.433256e-01,2.716984e+01,7.039654e+01,-3.477368e+01,3.331442e-07,
1.169999e+00,-7.164546e-01,6.216297e-01,3.166533e-01,6.952678e+01,9.230326e+00,1.417727e-01,2.699394e+01,7.037385e+01,-3.477933e+01,3.327110e-07,
1.199999e+00,-7.184169e-01,6.205992e-01,3.142193e-01,6.958907e+01,9.156844e+00,1.407915e-01,2.685382e+01,7.012171e+01,-3.478012e+01,3.326507e-07,
1.229999e+00,-7.170447e-01,6.216936e-01,3.151887e-01,6.953699e+01,9.186102e+00,1.414776e-01,2.688428e+01,7.026957e+01,-3.477794e+01,3.328171e-07,
1.259999e+00,-7.154513e-01,6.209826e-01,3.201718e-01,6.952168e+01,9.336657e+00,1.422743e-01,2.727513e+01,7.024922e+01,-3.477380e+01,3.331352e-07,
1.289999e+00,-7.138604e-01,6.228568e-01,3.200824e-01,6.944734e+01,9.333954e+00,1.430698e-01,2.719836e+01,7.042000e+01,-3.477535e+01,3.330157e-07,
1.319999e+00,-7.160804e-01,6.219116e-01,3.169461e-01,6.951294e+01,9.239170e+00,1.419598e-01,2.700485e+01,7.040051e+01,-3.478001e+01,3.326588e-07,
1.349999e+00,-7.175068e-01,6.216187e-01,3.142836e-01,6.954784e+01,9.158784e+00,1.412466e-01,2.682066e+01,7.004680e+01,-3.477609e+01,3.329591e-07,
1.379999e+00,-7.172915e-01,6.214593e-01,3.150892e-01,6.954722e+01,9.183099e+00,1.413542e-01,2.688569e+01,7.028351e+01,-3.477851e+01,3.327737e-07,
1.409999e+00,-7.157591e-01,6.205792e-01,3.202661e-01,6.953699e+01,9.339509e+00,1.421205e-01,2.729718e+01,7.020339e+01,-3.477375e+01,3.331386e-07,
1.439999e+00,-7.135693e-01,6.233781e-01,3.197164e-01,6.942968e+01,9.322887e+00,1.432153e-01,2.715225e+01,7.050305e+01,-3.477620e+01,3.329505e-07,
1.469999e+00,-7.165097e-01,6.217199e-01,3.163515e-01,6.952581e+01,9.221210e+00,1.417452e-01,2.696848e+01,7.048487e+01,-3.478243e+01,3.324732e-07,
1.499999e+00,-7.178388e-01,6.213306e-01,3.140951e-01,6.956097e+01,9.153098e+00,1.410806e-01,2.681752e+01,7.021458e+01,-3.478019e+01,3.326450e-07,
1.529999e+00,-7.169176e-01,6.217235e-01,3.154189e-01,6.953380e+01,9.193051e+00,1.415412e-01,2.690004e+01,7.017850e+01,-3.477758e+01,3.328452e-07,
1.559999e+00,-7.152238e-01,6.211719e-01,3.203129e-01,6.951284e+01,9.340925e+00,1.423881e-01,2.727830e+01,7.021956e+01,-3.477458e+01,3.330751e-07,
1.589999e+00,-7.137189e-01,6.230420e-01,3.200376e-01,6.944031e+01,9.332600e+00,1.431406e-01,2.718818e+01,7.037560e+01,-3.477524e+01,3.330245e-07,
