"Date","September-02-2022"
"Time","23h07m29s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",1024
"Record Rate",1
"Record Time [s]",3.071998e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,-7.614655e-01,6.195183e-01,-1.907021e-01,7.043433e+01,-5.496880e+00,1.192672e-01,-1.710958e+01,7.125802e+01,-3.638326e+01,2.299716e-07,
2.999998e-02,-7.618766e-01,6.181558e-01,-1.934617e-01,7.047276e+01,-5.577437e+00,1.190617e-01,-1.737834e+01,7.161137e+01,-3.638731e+01,2.297571e-07,
5.999997e-02,-7.621827e-01,6.153370e-01,-2.010920e-01,7.054242e+01,-5.800413e+00,1.189087e-01,-1.809739e+01,7.124421e+01,-3.638194e+01,2.300416e-07,
8.999995e-02,-7.593431e-01,6.185027e-01,-2.021198e-01,7.041819e+01,-5.830473e+00,1.203284e-01,-1.809682e+01,7.131245e+01,-3.637487e+01,2.304164e-07,
1.199999e-01,-7.621615e-01,6.174091e-01,-1.947199e-01,7.049494e+01,-5.614182e+00,1.189192e-01,-1.750435e+01,7.143338e+01,-3.638296e+01,2.299876e-07,
1.499999e-01,-7.611402e-01,6.200292e-01,-1.903404e-01,7.041677e+01,-5.486326e+00,1.194299e-01,-1.706577e+01,7.133440e+01,-3.638209e+01,2.300335e-07,
1.799999e-01,-7.634835e-01,6.158909e-01,-1.943483e-01,7.055370e+01,-5.603328e+00,1.182582e-01,-1.751342e+01,7.164034e+01,-3.639066e+01,2.295799e-07,
2.099999e-01,-7.625124e-01,6.141287e-01,-2.035210e-01,7.057599e+01,-5.871468e+00,1.187438e-01,-1.833509e+01,7.114037e+01,-3.638120e+01,2.300808e-07,
2.399999e-01,-7.594568e-01,6.185751e-01,-2.014704e-01,7.041865e+01,-5.811477e+00,1.202716e-01,-1.804047e+01,7.142038e+01,-3.637490e+01,2.304146e-07,
2.699999e-01,-7.632081e-01,6.164791e-01,-1.935638e-01,7.053528e+01,-5.580418e+00,1.183960e-01,-1.743139e+01,7.142617e+01,-3.638255e+01,2.300089e-07,
2.999998e-01,-7.603032e-01,6.210212e-01,-1.904514e-01,7.037890e+01,-5.489565e+00,1.198484e-01,-1.704945e+01,7.138863e+01,-3.637817e+01,2.302409e-07,
3.299998e-01,-7.634114e-01,6.154952e-01,-1.958791e-01,7.056137e+01,-5.648040e+00,1.182943e-01,-1.765348e+01,7.158904e+01,-3.638812e+01,2.297145e-07,
3.599998e-01,-7.621080e-01,6.146212e-01,-2.035490e-01,7.055734e+01,-5.872287e+00,1.189460e-01,-1.832374e+01,7.104531e+01,-3.637434e+01,2.304444e-07,
3.899998e-01,-7.589996e-01,6.190794e-01,-2.016439e-01,7.039877e+01,-5.816552e+00,1.205002e-01,-1.804124e+01,7.143816e+01,-3.637607e+01,2.303526e-07,
4.199998e-01,-7.628419e-01,6.169095e-01,-1.936361e-01,7.051878e+01,-5.582530e+00,1.185791e-01,-1.742608e+01,7.139571e+01,-3.638068e+01,2.301080e-07,
4.499998e-01,-7.597416e-01,6.217066e-01,-1.904565e-01,7.035304e+01,-5.489712e+00,1.201292e-01,-1.703216e+01,7.120959e+01,-3.637791e+01,2.302550e-07,
4.799997e-01,-7.630316e-01,6.161163e-01,-1.954061e-01,7.054028e+01,-5.634223e+00,1.184842e-01,-1.759683e+01,7.153338e+01,-3.638884e+01,2.296764e-07,
5.099997e-01,-7.618244e-01,6.151429e-01,-2.030340e-01,7.054025e+01,-5.857218e+00,1.190878e-01,-1.826599e+01,7.108737e+01,-3.637761e+01,2.302711e-07,
5.399997e-01,-7.595187e-01,6.184136e-01,-2.017326e-01,7.042345e+01,-5.819148e+00,1.202407e-01,-1.806684e+01,7.138625e+01,-3.637655e+01,2.303270e-07,
5.699997e-01,-7.625658e-01,6.170460e-01,-1.942877e-01,7.051061e+01,-5.601557e+00,1.187171e-01,-1.747751e+01,7.146667e+01,-3.638191e+01,2.300429e-07,
5.999997e-01,-7.595960e-01,6.217087e-01,-1.910295e-01,7.035030e+01,-5.506434e+00,1.202020e-01,-1.708037e+01,7.110640e+01,-3.637619e+01,2.303462e-07,
6.299997e-01,-7.624389e-01,6.166850e-01,-1.959247e-01,7.051648e+01,-5.649374e+00,1.187805e-01,-1.762538e+01,7.146658e+01,-3.638880e+01,2.296782e-07,
6.599996e-01,-7.623473e-01,6.144250e-01,-2.032449e-01,7.056621e+01,-5.863389e+00,1.188263e-01,-1.830364e+01,7.101482e+01,-3.637925e+01,2.301841e-07,
6.899996e-01,-7.598949e-01,6.179506e-01,-2.017342e-01,7.044090e+01,-5.819195e+00,1.200525e-01,-1.807963e+01,7.144939e+01,-3.638110e+01,2.300858e-07,
7.199996e-01,-7.611873e-01,6.188248e-01,-1.940355e-01,7.044491e+01,-5.594193e+00,1.194064e-01,-1.740907e+01,7.144022e+01,-3.638358e+01,2.299547e-07,
7.499996e-01,-7.613845e-01,6.198141e-01,-1.900634e-01,7.042614e+01,-5.478241e+00,1.193077e-01,-1.704794e+01,7.130083e+01,-3.638233e+01,2.300209e-07,
7.799996e-01,-7.629879e-01,6.164493e-01,-1.945243e-01,7.053191e+01,-5.608468e+00,1.185061e-01,-1.751340e+01,7.161742e+01,-3.638800e+01,2.297207e-07,
8.099996e-01,-7.629955e-01,6.138645e-01,-2.025049e-01,7.059087e+01,-5.841739e+00,1.185022e-01,-1.825697e+01,7.130720e+01,-3.638168e+01,2.300552e-07,
8.399996e-01,-7.584092e-01,6.197814e-01,-2.017088e-01,7.037194e+01,-5.818450e+00,1.207954e-01,-1.802755e+01,7.130563e+01,-3.637310e+01,2.305102e-07,
8.699995e-01,-7.625756e-01,6.167085e-01,-1.953180e-01,7.051846e+01,-5.631649e+00,1.187122e-01,-1.757353e+01,7.133887e+01,-3.638044e+01,2.301211e-07,
8.999995e-01,-7.608348e-01,6.203905e-01,-1.903839e-01,7.040297e+01,-5.487595e+00,1.195826e-01,-1.706007e+01,7.130406e+01,-3.637970e+01,2.301600e-07,
9.299995e-01,-7.621039e-01,6.175015e-01,-1.946524e-01,7.049178e+01,-5.612210e+00,1.189481e-01,-1.749620e+01,7.162768e+01,-3.638612e+01,2.298201e-07,
9.599995e-01,-7.623086e-01,6.147193e-01,-2.024986e-01,7.055879e+01,-5.841555e+00,1.188457e-01,-1.823273e+01,7.103510e+01,-3.637700e+01,2.303031e-07,
9.899995e-01,-7.593106e-01,6.183305e-01,-2.027678e-01,7.042149e+01,-5.849430e+00,1.203447e-01,-1.815576e+01,7.129329e+01,-3.637484e+01,2.304178e-07,
1.019999e+00,-7.614529e-01,6.178171e-01,-1.961925e-01,7.047265e+01,-5.657198e+00,1.192735e-01,-1.761764e+01,7.138430e+01,-3.638048e+01,2.301189e-07,
1.049999e+00,-7.607471e-01,6.205763e-01,-1.901288e-01,7.039715e+01,-5.480150e+00,1.196265e-01,-1.703373e+01,7.136623e+01,-3.637915e+01,2.301892e-07,
1.079999e+00,-7.613734e-01,6.190330e-01,-1.926359e-01,7.044362e+01,-5.553327e+00,1.193133e-01,-1.728554e+01,7.176236e+01,-3.638581e+01,2.298367e-07,
1.109999e+00,-7.623522e-01,6.151884e-01,-2.009039e-01,7.054891e+01,-5.794910e+00,1.188239e-01,-1.808563e+01,7.116585e+01,-3.637907e+01,2.301936e-07,
1.139999e+00,-7.586204e-01,6.184859e-01,-2.048663e-01,7.040521e+01,-5.910835e+00,1.206898e-01,-1.832685e+01,7.101025e+01,-3.636998e+01,2.306756e-07,
1.169999e+00,-7.598247e-01,6.189070e-01,-1.990491e-01,7.041792e+01,-5.740681e+00,1.200877e-01,-1.782852e+01,7.140450e+01,-3.637792e+01,2.302543e-07,
1.199999e+00,-7.613439e-01,6.194400e-01,-1.914407e-01,7.043386e+01,-5.518437e+00,1.193280e-01,-1.717400e+01,7.138390e+01,-3.637841e+01,2.302284e-07,
1.229999e+00,-7.619137e-01,6.188803e-01,-1.909834e-01,7.045702e+01,-5.505090e+00,1.190432e-01,-1.714997e+01,7.155420e+01,-3.638468e+01,2.298961e-07,
1.259999e+00,-7.632560e-01,6.147239e-01,-1.988837e-01,7.057607e+01,-5.735844e+00,1.183720e-01,-1.792812e+01,7.150335e+01,-3.638665e+01,2.297920e-07,
1.289999e+00,-7.600708e-01,6.167511e-01,-2.047203e-01,7.047139e+01,-5.906564e+00,1.199646e-01,-1.836273e+01,7.103327e+01,-3.637155e+01,2.305925e-07,
