"Date","September-16-2022"
"Time","19h13m24s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",400
"Record Rate",1
"Record Time [s]",1.199999e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","36"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,-4.373206e-01,2.568263e-02,8.989389e-01,8.831952e+01,3.200947e+01,2.813397e-01,8.836351e+01,6.088864e+01,-3.531200e+01,2.943063e-07,
2.999998e-02,-4.411439e-01,2.617030e-02,8.970547e-01,8.830249e+01,3.188679e+01,2.794280e-01,8.832895e+01,6.085155e+01,-3.532006e+01,2.937610e-07,
5.999997e-02,-4.440692e-01,2.254734e-02,8.957088e-01,8.854667e+01,3.179981e+01,2.779654e-01,8.855802e+01,6.073048e+01,-3.532476e+01,2.934435e-07,
8.999995e-02,-4.439182e-01,2.148076e-02,8.958098e-01,8.861484e+01,3.180632e+01,2.780409e-01,8.862636e+01,6.073967e+01,-3.532242e+01,2.936015e-07,
1.199999e-01,-4.400283e-01,1.914994e-02,8.977797e-01,8.875404e+01,3.193387e+01,2.799859e-01,8.877805e+01,6.086597e+01,-3.531687e+01,2.939770e-07,
1.499999e-01,-4.367019e-01,2.369961e-02,8.992941e-01,8.844682e+01,3.203271e+01,2.816491e-01,8.849040e+01,6.084334e+01,-3.531187e+01,2.943156e-07,
1.799999e-01,-4.427923e-01,2.595367e-02,8.962485e-01,8.832276e+01,3.183463e+01,2.786039e-01,8.834129e+01,6.099257e+01,-3.532442e+01,2.934658e-07,
2.099999e-01,-4.434545e-01,2.220012e-02,8.960219e-01,8.856703e+01,3.182000e+01,2.782727e-01,8.858071e+01,6.070642e+01,-3.532401e+01,2.934938e-07,
2.399999e-01,-4.432139e-01,2.147732e-02,8.961585e-01,8.861286e+01,3.182882e+01,2.783930e-01,8.862711e+01,6.068246e+01,-3.532184e+01,2.936406e-07,
2.699999e-01,-4.401286e-01,1.940715e-02,8.977250e-01,8.873761e+01,3.193031e+01,2.799357e-01,8.876156e+01,6.082586e+01,-3.531610e+01,2.940287e-07,
2.999998e-01,-4.367931e-01,2.410114e-02,8.992391e-01,8.842088e+01,3.202911e+01,2.816035e-01,8.846474e+01,6.083633e+01,-3.531007e+01,2.944371e-07,
3.299998e-01,-4.420703e-01,2.708509e-02,8.965714e-01,8.824697e+01,3.185550e+01,2.789649e-01,8.826964e+01,6.095359e+01,-3.532178e+01,2.936443e-07,
3.599998e-01,-4.437059e-01,2.257877e-02,8.958880e-01,8.854346e+01,3.181136e+01,2.781471e-01,8.855630e+01,6.072933e+01,-3.532344e+01,2.935327e-07,
3.899998e-01,-4.436521e-01,2.164328e-02,8.959377e-01,8.860354e+01,3.181457e+01,2.781740e-01,8.861617e+01,6.071708e+01,-3.532189e+01,2.936375e-07,
4.199998e-01,-4.408782e-01,1.937821e-02,8.973578e-01,8.874163e+01,3.190645e+01,2.795609e-01,8.876290e+01,6.084715e+01,-3.531704e+01,2.939654e-07,
4.499998e-01,-4.374724e-01,2.462783e-02,8.988945e-01,8.838895e+01,3.200657e+01,2.812638e-01,8.843061e+01,6.087258e+01,-3.531128e+01,2.943554e-07,
4.799997e-01,-4.400293e-01,2.692005e-02,8.975798e-01,8.824957e+01,3.192087e+01,2.799854e-01,8.828211e+01,6.084791e+01,-3.531793e+01,2.939052e-07,
5.099997e-01,-4.450201e-01,2.195938e-02,8.952513e-01,8.858752e+01,3.177036e+01,2.774900e-01,8.859489e+01,6.079533e+01,-3.532601e+01,2.933589e-07,
5.399997e-01,-4.437189e-01,2.144518e-02,8.959094e-01,8.861651e+01,3.181274e+01,2.781405e-01,8.862879e+01,6.069008e+01,-3.532122e+01,2.936827e-07,
5.699997e-01,-4.419898e-01,2.125708e-02,8.967681e-01,8.862327e+01,3.186823e+01,2.790051e-01,8.864211e+01,6.093456e+01,-3.531899e+01,2.938332e-07,
5.999997e-01,-4.357901e-01,2.469181e-02,8.997096e-01,8.837855e+01,3.205996e+01,2.821050e-01,8.842796e+01,6.080400e+01,-3.530860e+01,2.945373e-07,
6.299997e-01,-4.420810e-01,2.624987e-02,8.965910e-01,8.830094e+01,3.185676e+01,2.789595e-01,8.832301e+01,6.096551e+01,-3.532180e+01,2.936431e-07,
6.599996e-01,-4.442332e-01,2.273904e-02,8.956226e-01,8.853487e+01,3.179426e+01,2.778834e-01,8.854562e+01,6.078341e+01,-3.532465e+01,2.934505e-07,
6.899996e-01,-4.440474e-01,2.116485e-02,8.957533e-01,8.863557e+01,3.180268e+01,2.779763e-01,8.864647e+01,6.071611e+01,-3.532254e+01,2.935932e-07,
7.199996e-01,-4.416778e-01,2.008999e-02,8.969488e-01,8.869783e+01,3.187993e+01,2.791611e-01,8.871690e+01,6.089188e+01,-3.531891e+01,2.938390e-07,
7.499996e-01,-4.370882e-01,2.397848e-02,8.990989e-01,8.842996e+01,3.201994e+01,2.814559e-01,8.847231e+01,6.084986e+01,-3.530990e+01,2.944491e-07,
7.799996e-01,-4.396515e-01,2.740715e-02,8.977502e-01,8.821645e+01,3.193195e+01,2.801743e-01,8.825138e+01,6.087363e+01,-3.531669e+01,2.939886e-07,
8.099996e-01,-4.436292e-01,2.275776e-02,8.959214e-01,8.853168e+01,3.181352e+01,2.781854e-01,8.854491e+01,6.074925e+01,-3.532175e+01,2.936469e-07,
8.399996e-01,-4.429396e-01,2.174533e-02,8.962877e-01,8.859471e+01,3.183716e+01,2.785302e-01,8.861019e+01,6.066188e+01,-3.531868e+01,2.938546e-07,
8.699995e-01,-4.420406e-01,2.070450e-02,8.967561e-01,8.865916e+01,3.186744e+01,2.789797e-01,8.867738e+01,6.086961e+01,-3.531718e+01,2.939557e-07,
8.999995e-01,-4.358021e-01,2.321360e-02,8.997431e-01,8.847547e+01,3.206216e+01,2.820990e-01,8.852208e+01,6.079970e+01,-3.530589e+01,2.947209e-07,
9.299995e-01,-4.409058e-01,2.684721e-02,8.971518e-01,8.825775e+01,3.189308e+01,2.795471e-01,8.828594e+01,6.096345e+01,-3.531821e+01,2.938861e-07,
9.599995e-01,-4.436617e-01,2.371330e-02,8.958805e-01,8.847025e+01,3.181088e+01,2.781691e-01,8.848378e+01,6.077512e+01,-3.532357e+01,2.935235e-07,
9.899995e-01,-4.451500e-01,2.192823e-02,8.951875e-01,8.858994e+01,3.176626e+01,2.774250e-01,8.859678e+01,6.074704e+01,-3.532333e+01,2.935398e-07,
1.019999e+00,-4.408199e-01,2.148981e-02,8.973383e-01,8.860453e+01,3.190519e+01,2.795900e-01,8.862812e+01,6.075817e+01,-3.531756e+01,2.939298e-07,
1.049999e+00,-4.365532e-01,2.255925e-02,8.993955e-01,8.852091e+01,3.203936e+01,2.817234e-01,8.856317e+01,6.081052e+01,-3.530920e+01,2.944964e-07,
1.079999e+00,-4.390592e-01,2.708722e-02,8.980497e-01,8.823484e+01,3.195144e+01,2.804704e-01,8.827235e+01,6.088861e+01,-3.531648e+01,2.940030e-07,
1.109999e+00,-4.435716e-01,2.359807e-02,8.959282e-01,8.847736e+01,3.181395e+01,2.782142e-01,8.849122e+01,6.082563e+01,-3.532459e+01,2.934546e-07,
1.139999e+00,-4.447625e-01,2.201292e-02,8.953780e-01,8.858327e+01,3.177851e+01,2.776188e-01,8.859166e+01,6.073312e+01,-3.532408e+01,2.934891e-07,
1.169999e+00,-4.412700e-01,2.060870e-02,8.971377e-01,8.866302e+01,3.189217e+01,2.793650e-01,8.868406e+01,6.073729e+01,-3.531731e+01,2.939472e-07,
1.199999e+00,-4.375237e-01,2.230261e-02,8.989302e-01,8.854095e+01,3.200890e+01,2.812381e-01,8.857877e+01,6.086920e+01,-3.531069e+01,2.943952e-07,
1.229999e+00,-4.383189e-01,2.703066e-02,8.984130e-01,8.823555e+01,3.197512e+01,2.808405e-01,8.827666e+01,6.084218e+01,-3.531393e+01,2.941757e-07,
1.259999e+00,-4.439997e-01,2.478249e-02,8.956841e-01,8.840263e+01,3.179822e+01,2.780001e-01,8.841510e+01,6.088985e+01,-3.532571e+01,2.933792e-07,
1.289999e+00,-4.462336e-01,2.163521e-02,8.946549e-01,8.861212e+01,3.173207e+01,2.768832e-01,8.861470e+01,6.081714e+01,-3.532709e+01,2.932859e-07,
1.319999e+00,-4.423614e-01,2.127825e-02,8.965844e-01,8.862305e+01,3.185634e+01,2.788193e-01,8.864048e+01,6.076014e+01,-3.532004e+01,2.937622e-07,
1.349999e+00,-4.373053e-01,2.153468e-02,8.990552e-01,8.859040e+01,3.201708e+01,2.813473e-01,8.862788e+01,6.080349e+01,-3.531245e+01,2.942760e-07,
1.379999e+00,-4.378941e-01,2.693106e-02,8.986231e-01,8.824033e+01,3.198883e+01,2.810529e-01,8.828340e+01,6.084224e+01,-3.531443e+01,2.941419e-07,
1.409999e+00,-4.437646e-01,2.447241e-02,8.958092e-01,8.842175e+01,3.180628e+01,2.781177e-01,8.843514e+01,6.088709e+01,-3.532531e+01,2.934058e-07,
1.439999e+00,-4.436260e-01,2.127111e-02,8.959595e-01,8.862743e+01,3.181597e+01,2.781870e-01,8.863999e+01,6.067192e+01,-3.532311e+01,2.935545e-07,
1.469999e+00,-4.431041e-01,2.090345e-02,8.962264e-01,8.864954e+01,3.183320e+01,2.784479e-01,8.866388e+01,6.078796e+01,-3.532040e+01,2.937381e-07,
1.499999e+00,-4.373830e-01,2.063309e-02,8.990386e-01,8.864957e+01,3.201599e+01,2.813085e-01,8.868528e+01,6.083265e+01,-3.531025e+01,2.944255e-07,
1.529999e+00,-4.388571e-01,2.663507e-02,8.981620e-01,8.826344e+01,3.195876e+01,2.805714e-01,8.830139e+01,6.092289e+01,-3.531402e+01,2.941698e-07,
1.559999e+00,-4.424725e-01,2.435553e-02,8.964513e-01,8.842469e+01,3.184773e+01,2.787638e-01,8.844372e+01,6.080258e+01,-3.532238e+01,2.936040e-07,
1.589999e+00,-4.434677e-01,2.172520e-02,8.960270e-01,8.859768e+01,3.182033e+01,2.782662e-01,8.861107e+01,6.065237e+01,-3.532216e+01,2.936189e-07,
1.619999e+00,-4.425098e-01,2.169729e-02,8.965012e-01,8.859645e+01,3.185095e+01,2.787451e-01,8.861359e+01,6.075878e+01,-3.532012e+01,2.937570e-07,
1.649999e+00,-4.367178e-01,2.160788e-02,8.993390e-01,8.858372e+01,3.203566e+01,2.816411e-01,8.862365e+01,6.077651e+01,-3.530947e+01,2.944783e-07,
1.679999e+00,-4.383313e-01,2.660374e-02,8.984197e-01,8.826340e+01,3.197556e+01,2.808343e-01,8.830387e+01,6.089361e+01,-3.531466e+01,2.941262e-07,
1.709999e+00,-4.434143e-01,2.382881e-02,8.960000e-01,8.846196e+01,3.181858e+01,2.782928e-01,8.847660e+01,6.085804e+01,-3.532432e+01,2.934728e-07,
1.739999e+00,-4.446298e-01,2.138772e-02,8.954591e-01,8.862303e+01,3.178373e+01,2.776851e-01,8.863177e+01,6.073118e+01,-3.532479e+01,2.934412e-07,
1.769999e+00,-4.422292e-01,2.148958e-02,8.966446e-01,8.860899e+01,3.186023e+01,2.788854e-01,8.862707e+01,6.077641e+01,-3.532101e+01,2.936964e-07,
