"Date","September-16-2022"
"Time","19h14m31s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",400
"Record Rate",1
"Record Time [s]",1.199999e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","36"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,9.298753e-01,2.498708e-03,3.678664e-01,7.698081e-02,1.079205e+01,9.649376e-01,8.961083e+01,1.001240e+02,-3.507066e+01,3.111241e-07,
2.999998e-02,9.297778e-01,4.789729e-03,3.680901e-01,1.475776e-01,1.079894e+01,9.648889e-01,8.925449e+01,1.001417e+02,-3.507154e+01,3.110613e-07,
5.999997e-02,9.299356e-01,4.474592e-03,3.676952e-01,1.378446e-01,1.078677e+01,9.649678e-01,8.930279e+01,1.000952e+02,-3.507894e+01,3.105315e-07,
8.999995e-02,9.303408e-01,4.711888e-03,3.666658e-01,1.450915e-01,1.075507e+01,9.651704e-01,8.926375e+01,1.000828e+02,-3.507884e+01,3.105388e-07,
1.199999e-01,9.303515e-01,3.616607e-03,3.666511e-01,1.113640e-01,1.075461e+01,9.651757e-01,8.943486e+01,1.000904e+02,-3.507476e+01,3.108306e-07,
1.499999e-01,9.299376e-01,2.904395e-03,3.677059e-01,8.947323e-02,1.078710e+01,9.649688e-01,8.954745e+01,1.001383e+02,-3.506931e+01,3.112214e-07,
1.799999e-01,9.297948e-01,4.467264e-03,3.680511e-01,1.376397e-01,1.079774e+01,9.648974e-01,8.930460e+01,1.001569e+02,-3.506928e+01,3.112236e-07,
2.099999e-01,9.300431e-01,4.561146e-03,3.674223e-01,1.404947e-01,1.077836e+01,9.650215e-01,8.928877e+01,1.001127e+02,-3.507544e+01,3.107824e-07,
2.399999e-01,9.302950e-01,4.001217e-03,3.667903e-01,1.232144e-01,1.075890e+01,9.651475e-01,8.937500e+01,1.000602e+02,-3.507807e+01,3.105938e-07,
2.699999e-01,9.303337e-01,3.581714e-03,3.666965e-01,1.102916e-01,1.075601e+01,9.651669e-01,8.944038e+01,1.000855e+02,-3.507696e+01,3.106733e-07,
2.999998e-01,9.299479e-01,3.040563e-03,3.676788e-01,9.366696e-02,1.078627e+01,9.649739e-01,8.952620e+01,1.001214e+02,-3.507163e+01,3.110549e-07,
3.299998e-01,9.296468e-01,4.686873e-03,3.684222e-01,1.444289e-01,1.080917e+01,9.648234e-01,8.927115e+01,1.001277e+02,-3.506854e+01,3.112766e-07,
