"Date","September-16-2022"
"Time","16h45m18s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",400
"Record Rate",1
"Record Time [s]",1.199999e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","36"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,7.311150e-01,3.003519e-03,6.822477e-01,1.176887e-01,2.150977e+01,8.655575e-01,8.974776e+01,1.000497e+02,-3.524321e+01,2.990056e-07,
2.999998e-02,7.304522e-01,4.836775e-03,6.829467e-01,1.896926e-01,2.153717e+01,8.652261e-01,8.959423e+01,9.999162e+01,-3.525554e+01,2.981579e-07,
5.999997e-02,7.303352e-01,3.906833e-03,6.830777e-01,1.532467e-01,2.154231e+01,8.651676e-01,8.967230e+01,9.992014e+01,-3.526441e+01,2.975490e-07,
8.999995e-02,7.308550e-01,2.241494e-03,6.825291e-01,8.786130e-02,2.152080e+01,8.654275e-01,8.981184e+01,9.996793e+01,-3.525993e+01,2.978562e-07,
1.199999e-01,7.308124e-01,9.636604e-04,6.825777e-01,3.777552e-02,2.152270e+01,8.654062e-01,8.991911e+01,1.000103e+02,-3.524848e+01,2.986431e-07,
1.499999e-01,7.308058e-01,4.203473e-03,6.825725e-01,1.647761e-01,2.152250e+01,8.654029e-01,8.964716e+01,1.000262e+02,-3.524362e+01,2.989773e-07,
1.799999e-01,7.302115e-01,5.422436e-03,6.831996e-01,2.127308e-01,2.154709e+01,8.651058e-01,8.954526e+01,9.998857e+01,-3.525594e+01,2.981305e-07,
2.099999e-01,7.310719e-01,2.786160e-03,6.822947e-01,1.091783e-01,2.151161e+01,8.655360e-01,8.976603e+01,9.996604e+01,-3.525839e+01,2.979619e-07,
2.399999e-01,7.303945e-01,4.234502e-04,6.830254e-01,1.660877e-02,2.154026e+01,8.651973e-01,8.996448e+01,9.994444e+01,-3.525800e+01,2.979889e-07,
2.699999e-01,7.309518e-01,1.561949e-03,6.824273e-01,6.121673e-02,2.151681e+01,8.654759e-01,8.986886e+01,1.000141e+02,-3.524661e+01,2.987717e-07,
2.999998e-01,7.308586e-01,3.985260e-03,6.825173e-01,1.562110e-01,2.152033e+01,8.654293e-01,8.966545e+01,1.000375e+02,-3.524512e+01,2.988739e-07,
3.299998e-01,7.305756e-01,4.374074e-03,6.828178e-01,1.715175e-01,2.153211e+01,8.652878e-01,8.963297e+01,9.997452e+01,-3.525665e+01,2.980813e-07,
3.599998e-01,7.307178e-01,2.680104e-03,6.826744e-01,1.050734e-01,2.152649e+01,8.653589e-01,8.977506e+01,9.993333e+01,-3.526113e+01,2.977742e-07,
3.899998e-01,7.308680e-01,1.401109e-03,6.825174e-01,5.491930e-02,2.152034e+01,8.654340e-01,8.988238e+01,9.995942e+01,-3.525673e+01,2.980761e-07,
4.199998e-01,7.310788e-01,4.172234e-04,6.822929e-01,1.634922e-02,2.151154e+01,8.655394e-01,8.996496e+01,1.000057e+02,-3.524554e+01,2.988452e-07,
4.499998e-01,7.309491e-01,2.951427e-03,6.824256e-01,1.156738e-01,2.151674e+01,8.654746e-01,8.975220e+01,1.000588e+02,-3.524403e+01,2.989492e-07,
4.799997e-01,7.306105e-01,4.669373e-03,6.827785e-01,1.830878e-01,2.153057e+01,8.653052e-01,8.960817e+01,9.998821e+01,-3.525612e+01,2.981181e-07,
5.099997e-01,7.306657e-01,3.218562e-03,6.827278e-01,1.261923e-01,2.152859e+01,8.653329e-01,8.972989e+01,9.994911e+01,-3.526195e+01,2.977177e-07,
5.399997e-01,7.308833e-01,1.321677e-03,6.825012e-01,5.180473e-02,2.151970e+01,8.654416e-01,8.988905e+01,9.992790e+01,-3.526035e+01,2.978277e-07,
5.699997e-01,7.305822e-01,8.234866e-04,6.828242e-01,3.229088e-02,2.153237e+01,8.652911e-01,8.993090e+01,9.999747e+01,-3.525212e+01,2.983923e-07,
5.999997e-01,7.310072e-01,2.800379e-03,6.823640e-01,1.097452e-01,2.151433e+01,8.655036e-01,8.976486e+01,1.000389e+02,-3.524357e+01,2.989807e-07,
6.299997e-01,7.302643e-01,5.111680e-03,6.831456e-01,2.005253e-01,2.154497e+01,8.651322e-01,8.957129e+01,9.996960e+01,-3.525526e+01,2.981769e-07,
6.599996e-01,7.311322e-01,3.450544e-03,6.822270e-01,1.352013e-01,2.150896e+01,8.655661e-01,8.971021e+01,9.997337e+01,-3.525821e+01,2.979744e-07,
6.899996e-01,7.306676e-01,1.258225e-03,6.827322e-01,4.933221e-02,2.152876e+01,8.653338e-01,8.989441e+01,9.993221e+01,-3.525987e+01,2.978608e-07,
7.199996e-01,7.305888e-01,1.189982e-03,6.828167e-01,4.666160e-02,2.153207e+01,8.652944e-01,8.990015e+01,9.998184e+01,-3.524852e+01,2.986402e-07,
7.499996e-01,7.307532e-01,5.100292e-03,6.826227e-01,1.999447e-01,2.152447e+01,8.653766e-01,8.957192e+01,1.000433e+02,-3.524413e+01,2.989424e-07,
7.799996e-01,7.307010e-01,4.986684e-03,6.826794e-01,1.955051e-01,2.152669e+01,8.653505e-01,8.958149e+01,1.000001e+02,-3.525769e+01,2.980104e-07,
8.099996e-01,7.313129e-01,2.993522e-03,6.820356e-01,1.172653e-01,2.150146e+01,8.656564e-01,8.974852e+01,9.996020e+01,-3.526087e+01,2.977923e-07,
8.399996e-01,7.308991e-01,9.209066e-04,6.824849e-01,3.609530e-02,2.151907e+01,8.654495e-01,8.992269e+01,9.994984e+01,-3.525987e+01,2.978607e-07,
8.699995e-01,7.308607e-01,9.903845e-04,6.825259e-01,3.882054e-02,2.152067e+01,8.654304e-01,8.991686e+01,1.000055e+02,-3.524877e+01,2.986225e-07,
8.999995e-01,7.307826e-01,3.724884e-03,6.826002e-01,1.460204e-01,2.152358e+01,8.653913e-01,8.968735e+01,1.000355e+02,-3.524814e+01,2.986661e-07,
9.299995e-01,7.304827e-01,4.629891e-03,6.829155e-01,1.815715e-01,2.153595e+01,8.652414e-01,8.961156e+01,9.998048e+01,-3.525847e+01,2.979564e-07,
9.599995e-01,7.303662e-01,3.095347e-03,6.830487e-01,1.214112e-01,2.154117e+01,8.651831e-01,8.974036e+01,9.992107e+01,-3.526377e+01,2.975931e-07,
9.899995e-01,7.306980e-01,2.043280e-03,6.826978e-01,8.010904e-02,2.152741e+01,8.653490e-01,8.982852e+01,9.996812e+01,-3.525789e+01,2.979963e-07,
1.019999e+00,7.310547e-01,9.550907e-04,6.823182e-01,3.742718e-02,2.151253e+01,8.655273e-01,8.991980e+01,1.000218e+02,-3.524599e+01,2.988140e-07,
1.049999e+00,7.308861e-01,3.579032e-03,6.824901e-01,1.402830e-01,2.151927e+01,8.654430e-01,8.969954e+01,1.000391e+02,-3.524524e+01,2.988658e-07,
1.079999e+00,7.301876e-01,4.434251e-03,6.832323e-01,1.739695e-01,2.154837e+01,8.650938e-01,8.962815e+01,9.996529e+01,-3.525614e+01,2.981168e-07,
1.109999e+00,7.305561e-01,3.169830e-03,6.828454e-01,1.243004e-01,2.153320e+01,8.652780e-01,8.973403e+01,9.995403e+01,-3.526362e+01,2.976037e-07,
1.139999e+00,7.305695e-01,1.405588e-03,6.828369e-01,5.511737e-02,2.153286e+01,8.652848e-01,8.988206e+01,9.994115e+01,-3.525961e+01,2.978783e-07,
1.169999e+00,7.304371e-01,6.712901e-04,6.829796e-01,2.632813e-02,2.153846e+01,8.652186e-01,8.994368e+01,9.997739e+01,-3.524986e+01,2.985477e-07,
1.199999e+00,7.312780e-01,3.241135e-03,6.820718e-01,1.269710e-01,2.150288e+01,8.656390e-01,8.972774e+01,1.000655e+02,-3.524189e+01,2.990961e-07,
1.229999e+00,7.304389e-01,5.303258e-03,6.829574e-01,2.079907e-01,2.153759e+01,8.652195e-01,8.955510e+01,9.999412e+01,-3.525456e+01,2.982251e-07,
1.259999e+00,7.306482e-01,3.161171e-03,6.827468e-01,1.239452e-01,2.152933e+01,8.653241e-01,8.973472e+01,9.993653e+01,-3.526058e+01,2.978119e-07,
1.289999e+00,7.300656e-01,1.771889e-03,6.833748e-01,6.952907e-02,2.155396e+01,8.650328e-01,8.985144e+01,9.993377e+01,-3.526031e+01,2.978306e-07,
1.319999e+00,7.307725e-01,1.319734e-03,6.826198e-01,5.173643e-02,2.152435e+01,8.653863e-01,8.988923e+01,1.000230e+02,-3.524552e+01,2.988465e-07,
1.349999e+00,7.309527e-01,3.603757e-03,6.824187e-01,1.412392e-01,2.151647e+01,8.654763e-01,8.969743e+01,1.000390e+02,-3.524278e+01,2.990350e-07,
1.379999e+00,7.302138e-01,5.239120e-03,6.831986e-01,2.055386e-01,2.154705e+01,8.651069e-01,8.956063e+01,9.997604e+01,-3.525731e+01,2.980362e-07,
1.409999e+00,7.300978e-01,2.836931e-03,6.833368e-01,1.113162e-01,2.155247e+01,8.650489e-01,8.976213e+01,9.991421e+01,-3.526296e+01,2.976490e-07,
1.439999e+00,7.310482e-01,2.322960e-03,6.823219e-01,9.103051e-02,2.151268e+01,8.655241e-01,8.980494e+01,9.997839e+01,-3.525428e+01,2.982441e-07,
1.469999e+00,7.308946e-01,8.722828e-04,6.824898e-01,3.418968e-02,2.151925e+01,8.654473e-01,8.992677e+01,1.000124e+02,-3.524638e+01,2.987869e-07,
1.499999e+00,7.309449e-01,3.184762e-03,6.824291e-01,1.248195e-01,2.151688e+01,8.654724e-01,8.973261e+01,1.000418e+02,-3.524196e+01,2.990917e-07,
1.529999e+00,7.304271e-01,4.403835e-03,6.829765e-01,1.727196e-01,2.153834e+01,8.652135e-01,8.963056e+01,9.998672e+01,-3.525597e+01,2.981282e-07,
1.559999e+00,7.305440e-01,3.237882e-03,6.828579e-01,1.269710e-01,2.153369e+01,8.652720e-01,8.972832e+01,9.992980e+01,-3.526184e+01,2.977254e-07,
1.589999e+00,7.304803e-01,2.020901e-03,6.829308e-01,7.925526e-02,2.153655e+01,8.652401e-01,8.983045e+01,9.994231e+01,-3.526033e+01,2.978290e-07,
1.619999e+00,7.311950e-01,5.659937e-04,6.821683e-01,2.217537e-02,2.150666e+01,8.655975e-01,8.995246e+01,1.000240e+02,-3.524751e+01,2.987098e-07,
1.649999e+00,7.310062e-01,2.974489e-03,6.823643e-01,1.165686e-01,2.151434e+01,8.655031e-01,8.975024e+01,1.000489e+02,-3.524402e+01,2.989493e-07,
1.679999e+00,7.304077e-01,4.509253e-03,6.829965e-01,1.768587e-01,2.153912e+01,8.652039e-01,8.962173e+01,9.999127e+01,-3.525313e+01,2.983231e-07,
1.709999e+00,7.307210e-01,3.707148e-03,6.826661e-01,1.453373e-01,2.152617e+01,8.653605e-01,8.968886e+01,9.995105e+01,-3.525912e+01,2.979121e-07,
1.739999e+00,7.307982e-01,1.640550e-03,6.825916e-01,6.431081e-02,2.152325e+01,8.653991e-01,8.986229e+01,9.993271e+01,-3.525885e+01,2.979306e-07,
1.769999e+00,7.304438e-01,9.699662e-04,6.829721e-01,3.804190e-02,2.153817e+01,8.652219e-01,8.991863e+01,9.999024e+01,-3.525253e+01,2.983641e-07,
1.799999e+00,7.312165e-01,2.605050e-03,6.821405e-01,1.020613e-01,2.150557e+01,8.656083e-01,8.978119e+01,1.000571e+02,-3.524048e+01,2.991936e-07,
1.829999e+00,7.306856e-01,5.279613e-03,6.826937e-01,2.069935e-01,2.152725e+01,8.653428e-01,8.955691e+01,9.999427e+01,-3.525106e+01,2.984651e-07,
1.859999e+00,7.308459e-01,3.779224e-03,6.825321e-01,1.481377e-01,2.152091e+01,8.654229e-01,8.968275e+01,9.994741e+01,-3.525850e+01,2.979548e-07,
1.889999e+00,7.308673e-01,1.421495e-03,6.825181e-01,5.571843e-02,2.152037e+01,8.654336e-01,8.988067e+01,9.994514e+01,-3.525902e+01,2.979188e-07,
1.919999e+00,7.306667e-01,5.284792e-04,6.827341e-01,2.072054e-02,2.152883e+01,8.653334e-01,8.995565e+01,9.999873e+01,-3.525132e+01,2.984473e-07,
1.949999e+00,7.307179e-01,2.780629e-03,6.826739e-01,1.090144e-01,2.152647e+01,8.653589e-01,8.976663e+01,1.000148e+02,-3.524524e+01,2.988654e-07,
1.979999e+00,7.303323e-01,5.799987e-03,6.830674e-01,2.275045e-01,2.154190e+01,8.651662e-01,8.951351e+01,1.000092e+02,-3.525418e+01,2.982511e-07,
2.009999e+00,7.309337e-01,3.483415e-03,6.824396e-01,1.365264e-01,2.151729e+01,8.654669e-01,8.970754e+01,9.995621e+01,-3.525995e+01,2.978553e-07,
2.039999e+00,7.304978e-01,2.354825e-03,6.829110e-01,9.234873e-02,2.153577e+01,8.652489e-01,8.980243e+01,9.993646e+01,-3.526147e+01,2.977509e-07,
2.069999e+00,7.307247e-01,1.710421e-03,6.826701e-01,6.705654e-02,2.152632e+01,8.653624e-01,8.985645e+01,1.000296e+02,-3.524935e+01,2.985826e-07,
2.099999e+00,7.312901e-01,3.114432e-03,6.820594e-01,1.220054e-01,2.150239e+01,8.656451e-01,8.973838e+01,1.000553e+02,-3.524051e+01,2.991917e-07,
2.129999e+00,7.306636e-01,4.107362e-03,6.827253e-01,1.610399e-01,2.152849e+01,8.653318e-01,8.965531e+01,9.998444e+01,-3.525382e+01,2.982759e-07,
2.159999e+00,7.306959e-01,2.953714e-03,6.826966e-01,1.158036e-01,2.152736e+01,8.653480e-01,8.975211e+01,9.995296e+01,-3.526152e+01,2.977475e-07,
2.189999e+00,7.307305e-01,1.950686e-03,6.826632e-01,7.647537e-02,2.152605e+01,8.653653e-01,8.983628e+01,9.993594e+01,-3.526076e+01,2.977998e-07,
2.219999e+00,7.308963e-01,7.957849e-04,6.824881e-01,3.119122e-02,2.151919e+01,8.654482e-01,8.993319e+01,9.999274e+01,-3.525075e+01,2.984866e-07,
2.249999e+00,7.312188e-01,2.120225e-03,6.821397e-01,8.306651e-02,2.150554e+01,8.656094e-01,8.982191e+01,1.000337e+02,-3.524205e+01,2.990853e-07,
2.279999e+00,7.307364e-01,4.543165e-03,6.826446e-01,1.781086e-01,2.152533e+01,8.653682e-01,8.961869e+01,1.000114e+02,-3.524983e+01,2.985500e-07,
2.309999e+00,7.301373e-01,3.767030e-03,6.832900e-01,1.478030e-01,2.155064e+01,8.650687e-01,8.968413e+01,9.992805e+01,-3.526201e+01,2.977136e-07,
2.339999e+00,7.308622e-01,2.349901e-03,6.825210e-01,9.210968e-02,2.152048e+01,8.654311e-01,8.980273e+01,9.996649e+01,-3.525958e+01,2.978804e-07,
2.369999e+00,7.308060e-01,5.660410e-04,6.825850e-01,2.218903e-02,2.152299e+01,8.654030e-01,8.995249e+01,9.998010e+01,-3.525241e+01,2.983723e-07,
2.399999e+00,7.306072e-01,2.311456e-03,6.827941e-01,9.063436e-02,2.153119e+01,8.653036e-01,8.980604e+01,1.000076e+02,-3.524280e+01,2.990334e-07,
2.429999e+00,7.309722e-01,5.313578e-03,6.823865e-01,2.082434e-01,2.151521e+01,8.654861e-01,8.955386e+01,1.000331e+02,-3.524451e+01,2.989158e-07,
2.459999e+00,7.307325e-01,4.130922e-03,6.826514e-01,1.619484e-01,2.152559e+01,8.653663e-01,8.965329e+01,9.995561e+01,-3.525817e+01,2.979771e-07,
2.489999e+00,7.313196e-01,2.013808e-03,6.820319e-01,7.888643e-02,2.150131e+01,8.656598e-01,8.983083e+01,9.996281e+01,-3.525883e+01,2.979317e-07,
2.519999e+00,7.306475e-01,4.150610e-04,6.827548e-01,1.627409e-02,2.152964e+01,8.653237e-01,8.996517e+01,9.997541e+01,-3.525358e+01,2.982923e-07,
2.549999e+00,7.308190e-01,1.988210e-03,6.825684e-01,7.793704e-02,2.152234e+01,8.654095e-01,8.983311e+01,1.000368e+02,-3.524505e+01,2.988786e-07,
2.579999e+00,7.303430e-01,4.514077e-03,6.830657e-01,1.770636e-01,2.154184e+01,8.651715e-01,8.962136e+01,9.999322e+01,-3.525514e+01,2.981855e-07,
2.609999e+00,7.307117e-01,4.640751e-03,6.826704e-01,1.819403e-01,2.152634e+01,8.653558e-01,8.961051e+01,9.997210e+01,-3.526222e+01,2.976996e-07,
2.639999e+00,7.308397e-01,2.028343e-03,6.825462e-01,7.950798e-02,2.152147e+01,8.654198e-01,8.982973e+01,9.994359e+01,-3.526335e+01,2.976221e-07,
2.669999e+00,7.303055e-01,1.091317e-03,6.831198e-01,4.280937e-02,2.154396e+01,8.651527e-01,8.990847e+01,9.998233e+01,-3.525595e+01,2.981293e-07,
2.699999e+00,7.310666e-01,2.946149e-03,6.822997e-01,1.154484e-01,2.151181e+01,8.655333e-01,8.975260e+01,1.000525e+02,-3.524104e+01,2.991551e-07,
2.729999e+00,7.310162e-01,4.946133e-03,6.823422e-01,1.938317e-01,2.151347e+01,8.655081e-01,8.958468e+01,1.000188e+02,-3.524928e+01,2.985877e-07,
2.759999e+00,7.306271e-01,3.361409e-03,6.827684e-01,1.317999e-01,2.153018e+01,8.653135e-01,8.971792e+01,9.994775e+01,-3.525938e+01,2.978942e-07,
2.789999e+00,7.305748e-01,1.895576e-03,6.828301e-01,7.433069e-02,2.153260e+01,8.652874e-01,8.984094e+01,9.992648e+01,-3.526189e+01,2.977222e-07,
2.819998e+00,7.304614e-01,1.034601e-03,6.829532e-01,4.057590e-02,2.153743e+01,8.652307e-01,8.991320e+01,9.997554e+01,-3.525116e+01,2.984587e-07,
2.849998e+00,7.308607e-01,4.290917e-03,6.825132e-01,1.681911e-01,2.152017e+01,8.654303e-01,8.963979e+01,1.000510e+02,-3.524309e+01,2.990138e-07,
2.879998e+00,7.309141e-01,4.815784e-03,6.824524e-01,1.887500e-01,2.151779e+01,8.654571e-01,8.959569e+01,1.000216e+02,-3.525064e+01,2.984939e-07,
2.909998e+00,7.303911e-01,3.469162e-03,6.830203e-01,1.360688e-01,2.154006e+01,8.651956e-01,8.970899e+01,9.991865e+01,-3.526289e+01,2.976535e-07,
2.939998e+00,7.311629e-01,1.659673e-03,6.822009e-01,6.502797e-02,2.150793e+01,8.655814e-01,8.986061e+01,9.996059e+01,-3.525817e+01,2.979769e-07,
2.969998e+00,7.306849e-01,1.893076e-04,6.827148e-01,7.422163e-03,2.152808e+01,8.653424e-01,8.998411e+01,9.999966e+01,-3.525136e+01,2.984447e-07,
2.999998e+00,7.309189e-01,3.524472e-03,6.824552e-01,1.381383e-01,2.151790e+01,8.654595e-01,8.970410e+01,1.000333e+02,-3.524343e+01,2.989901e-07,
3.029998e+00,7.303973e-01,5.005335e-03,6.830042e-01,1.963179e-01,2.153942e+01,8.651987e-01,8.958012e+01,9.999654e+01,-3.525442e+01,2.982349e-07,
3.059998e+00,7.305348e-01,3.009496e-03,6.828688e-01,1.180166e-01,2.153411e+01,8.652674e-01,8.974749e+01,9.993840e+01,-3.526185e+01,2.977245e-07,
3.089998e+00,7.309525e-01,7.862611e-04,6.824279e-01,3.081556e-02,2.151683e+01,8.654763e-01,8.993399e+01,9.995139e+01,-3.525838e+01,2.979628e-07,
3.119998e+00,7.306976e-01,4.744958e-04,6.827011e-01,1.860318e-02,2.152754e+01,8.653488e-01,8.996018e+01,9.999178e+01,-3.525085e+01,2.984800e-07,
3.149998e+00,7.306801e-01,2.053334e-03,6.827169e-01,8.050518e-02,2.152816e+01,8.653400e-01,8.982768e+01,1.000297e+02,-3.524385e+01,2.989616e-07,
3.179998e+00,7.305530e-01,4.939689e-03,6.828382e-01,1.937019e-01,2.153291e+01,8.652765e-01,8.958553e+01,1.000015e+02,-3.525109e+01,2.984632e-07,
3.209998e+00,7.305270e-01,4.439795e-03,6.828694e-01,1.741061e-01,2.153414e+01,8.652635e-01,8.962749e+01,9.997211e+01,-3.526130e+01,2.977623e-07,
3.239998e+00,7.308994e-01,1.672144e-03,6.824832e-01,6.554024e-02,2.151900e+01,8.654497e-01,8.985962e+01,9.993839e+01,-3.526093e+01,2.977878e-07,
3.269998e+00,7.307344e-01,9.902133e-04,6.826612e-01,3.882054e-02,2.152597e+01,8.653672e-01,8.991689e+01,9.996767e+01,-3.525478e+01,2.982098e-07,
3.299998e+00,7.304989e-01,2.045336e-03,6.829108e-01,8.021149e-02,2.153576e+01,8.652495e-01,8.982840e+01,1.000407e+02,-3.524849e+01,2.986420e-07,
3.329998e+00,7.304684e-01,4.847681e-03,6.829293e-01,1.901161e-01,2.153649e+01,8.652342e-01,8.959330e+01,1.000158e+02,-3.524978e+01,2.985536e-07,
3.359998e+00,7.307224e-01,3.928243e-03,6.826634e-01,1.540049e-01,2.152606e+01,8.653612e-01,8.967031e+01,9.997641e+01,-3.525915e+01,2.979101e-07,
3.389998e+00,7.307933e-01,2.354907e-03,6.825948e-01,9.231459e-02,2.152337e+01,8.653966e-01,8.980233e+01,9.992190e+01,-3.526210e+01,2.977077e-07,
3.419998e+00,7.305856e-01,8.874165e-04,6.828205e-01,3.479756e-02,2.153222e+01,8.652928e-01,8.992554e+01,9.995509e+01,-3.525803e+01,2.979867e-07,
3.449998e+00,7.312551e-01,1.157767e-03,6.821031e-01,4.535703e-02,2.150410e+01,8.656276e-01,8.990275e+01,1.000411e+02,-3.524523e+01,2.988662e-07,
