"Date","September-09-2022"
"Time","01h47m35s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",1024
"Record Rate",1
"Record Time [s]",3.071998e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","10"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,5.187275e-02,-5.657607e-01,8.229363e-01,-4.238069e+01,2.768991e+01,5.259364e-01,1.245081e+02,3.034217e+01,-3.655440e+01,2.210852e-07,
2.999998e-02,4.462791e-02,-5.633121e-01,8.250381e-01,-4.273513e+01,2.779618e+01,5.223140e-01,1.243241e+02,3.008492e+01,-3.656418e+01,2.205878e-07,
5.999997e-02,4.038633e-02,-5.780238e-01,8.150199e-01,-4.300163e+01,2.729467e+01,5.201932e-01,1.253448e+02,2.997165e+01,-3.656900e+01,2.203434e-07,
8.999995e-02,5.072140e-02,-5.769741e-01,8.151860e-01,-4.248804e+01,2.730288e+01,5.253607e-01,1.252902e+02,2.982868e+01,-3.656130e+01,2.207343e-07,
1.199999e-01,4.651543e-02,-5.720001e-01,8.189336e-01,-4.267545e+01,2.748909e+01,5.232577e-01,1.249331e+02,3.021663e+01,-3.656067e+01,2.207667e-07,
1.499999e-01,4.996466e-02,-5.653205e-01,8.233567e-01,-4.247458e+01,2.771112e+01,5.249823e-01,1.244737e+02,3.031105e+01,-3.655588e+01,2.210101e-07,
1.799999e-01,4.852380e-02,-5.636287e-01,8.246018e-01,-4.253972e+01,2.777407e+01,5.242619e-01,1.243532e+02,3.003507e+01,-3.656171e+01,2.207136e-07,
2.099999e-01,4.505056e-02,-5.805309e-01,8.129910e-01,-4.278130e+01,2.719460e+01,5.225253e-01,1.255294e+02,2.997941e+01,-3.656639e+01,2.204759e-07,
2.399999e-01,4.536701e-02,-5.770575e-01,8.154425e-01,-4.275239e+01,2.731557e+01,5.226835e-01,1.252856e+02,2.984991e+01,-3.656453e+01,2.205705e-07,
2.699999e-01,4.921100e-02,-5.703109e-01,8.199535e-01,-4.253414e+01,2.754007e+01,5.246055e-01,1.248202e+02,3.019928e+01,-3.655861e+01,2.208714e-07,
2.999998e-01,5.404912e-02,-5.648732e-01,8.234057e-01,-4.226719e+01,2.771359e+01,5.270246e-01,1.244509e+02,3.030682e+01,-3.655557e+01,2.210260e-07,
3.299998e-01,4.277001e-02,-5.665351e-01,8.229269e-01,-4.284135e+01,2.768944e+01,5.213850e-01,1.245450e+02,3.007834e+01,-3.657041e+01,2.202720e-07,
3.599998e-01,4.784039e-02,-5.774480e-01,8.150246e-01,-4.263199e+01,2.729490e+01,5.239202e-01,1.253177e+02,2.996056e+01,-3.656582e+01,2.205049e-07,
3.899998e-01,4.596466e-02,-5.766495e-01,8.156976e-01,-4.272130e+01,2.732820e+01,5.229823e-01,1.252580e+02,2.983680e+01,-3.656538e+01,2.205271e-07,
4.199998e-01,5.194443e-02,-5.710187e-01,8.192921e-01,-4.240111e+01,2.750699e+01,5.259722e-01,1.248752e+02,3.024605e+01,-3.655865e+01,2.208689e-07,
