"Date","September-09-2022"
"Time","01h39m28s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",1024
"Record Rate",1
"Record Time [s]",3.071998e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","7"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,-9.594657e-01,-1.947037e-01,2.037547e-01,-8.426439e+01,5.878304e+00,2.026713e-02,1.336988e+02,4.436301e+01,-3.655722e+01,2.209419e-07,
2.999998e-02,-9.571063e-01,-1.969884e-01,2.124689e-01,-8.418499e+01,6.133538e+00,2.144683e-02,1.328348e+02,4.452676e+01,-3.655762e+01,2.209216e-07,
5.999997e-02,-9.557358e-01,-1.949909e-01,2.203353e-01,-8.423434e+01,6.364365e+00,2.213211e-02,1.315080e+02,4.442941e+01,-3.655515e+01,2.210473e-07,
8.999995e-02,-9.582887e-01,-1.904595e-01,2.130915e-01,-8.437949e+01,6.151793e+00,2.085566e-02,1.317901e+02,4.460835e+01,-3.656324e+01,2.206358e-07,
1.199999e-01,-9.589543e-01,-1.983573e-01,2.026354e-01,-8.415666e+01,5.845556e+00,2.052287e-02,1.343888e+02,4.477161e+01,-3.656463e+01,2.205650e-07,
1.499999e-01,-9.593694e-01,-1.956883e-01,2.032647e-01,-8.423560e+01,5.863967e+00,2.031532e-02,1.339120e+02,4.413599e+01,-3.655246e+01,2.211841e-07,
1.799999e-01,-9.573332e-01,-1.962324e-01,2.121464e-01,-8.420804e+01,6.124083e+00,2.133342e-02,1.327684e+02,4.463396e+01,-3.655939e+01,2.208314e-07,
2.099999e-01,-9.564489e-01,-1.916435e-01,2.201778e-01,-8.433485e+01,6.359737e+00,2.177555e-02,1.310364e+02,4.443690e+01,-3.655608e+01,2.209997e-07,
2.399999e-01,-9.579738e-01,-1.911319e-01,2.139036e-01,-8.435835e+01,6.175607e+00,2.101309e-02,1.317821e+02,4.449884e+01,-3.655831e+01,2.208865e-07,
2.699999e-01,-9.585529e-01,-2.000215e-01,2.028985e-01,-8.410661e+01,5.853254e+00,2.072357e-02,1.345909e+02,4.462399e+01,-3.656306e+01,2.206448e-07,
2.999998e-01,-9.595392e-01,-1.960003e-01,2.021592e-01,-8.422765e+01,5.831625e+00,2.023038e-02,1.341138e+02,4.428946e+01,-3.655701e+01,2.209527e-07,
3.299998e-01,-9.570123e-01,-1.967517e-01,2.131107e-01,-8.419123e+01,6.152354e+00,2.149384e-02,1.327144e+02,4.446475e+01,-3.655605e+01,2.210016e-07,
3.599998e-01,-9.557417e-01,-1.945944e-01,2.206597e-01,-8.424578e+01,6.373893e+00,2.212913e-02,1.314083e+02,4.431016e+01,-3.655313e+01,2.211502e-07,
