"Date","September-09-2022"
"Time","01h46m02s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",1024
"Record Rate",1
"Record Time [s]",3.071998e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","9"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,-4.334187e-01,-6.225296e-01,6.516173e-01,-6.242324e+01,2.033183e+01,2.832906e-01,1.336922e+02,3.144700e+01,-3.657173e+01,2.202049e-07,
2.999998e-02,-4.426150e-01,-6.316690e-01,6.364638e-01,-6.250960e+01,1.976432e+01,2.786925e-01,1.347834e+02,3.152169e+01,-3.657792e+01,2.198911e-07,
5.999997e-02,-4.384344e-01,-6.374216e-01,6.336158e-01,-6.226058e+01,1.965870e+01,2.807828e-01,1.351716e+02,3.123856e+01,-3.656983e+01,2.203014e-07,
8.999995e-02,-4.385584e-01,-6.311600e-01,6.397683e-01,-6.239666e+01,1.988727e+01,2.807208e-01,1.346119e+02,3.135663e+01,-3.657087e+01,2.202484e-07,
1.199999e-01,-4.316316e-01,-6.272723e-01,6.482466e-01,-6.226610e+01,2.020477e+01,2.841842e-01,1.340579e+02,3.161048e+01,-3.656787e+01,2.204005e-07,
1.499999e-01,-4.374999e-01,-6.196945e-01,6.515923e-01,-6.261091e+01,2.033088e+01,2.812501e-01,1.335627e+02,3.139913e+01,-3.657113e+01,2.202353e-07,
1.799999e-01,-4.436841e-01,-6.298477e-01,6.375236e-01,-6.258102e+01,1.980370e+01,2.781579e-01,1.346530e+02,3.149442e+01,-3.657860e+01,2.198567e-07,
2.099999e-01,-4.421608e-01,-6.361869e-01,6.322658e-01,-6.239998e+01,1.960875e+01,2.789196e-01,1.351771e+02,3.128543e+01,-3.657465e+01,2.200568e-07,
2.399999e-01,-4.390348e-01,-6.286020e-01,6.419564e-01,-6.246581e+01,1.996893e+01,2.804826e-01,1.343978e+02,3.135560e+01,-3.656854e+01,2.203667e-07,
2.699999e-01,-4.330917e-01,-6.254472e-01,6.490357e-01,-6.235036e+01,2.023447e+01,2.834541e-01,1.339397e+02,3.161570e+01,-3.656627e+01,2.204822e-07,
