"Date","September-16-2022"
"Time","02h16m31s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",400
"Record Rate",1
"Record Time [s]",1.199999e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","5"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,-9.156401e-01,3.089446e-01,2.572090e-01,8.067759e+01,7.452260e+00,4.217996e-02,3.977877e+01,6.308201e+01,-3.341990e+01,4.549985e-07,
2.999998e-02,-9.144195e-01,3.081514e-01,2.624494e-01,8.068832e+01,7.607725e+00,4.279024e-02,4.042070e+01,6.299508e+01,-3.341560e+01,4.554492e-07,
5.999997e-02,-9.129547e-01,3.119677e-01,2.630395e-01,8.056704e+01,7.625246e+00,4.352263e-02,4.013633e+01,6.303129e+01,-3.341400e+01,4.556174e-07,
8.999995e-02,-9.149811e-01,3.094886e-01,2.588945e-01,8.065605e+01,7.502239e+00,4.250945e-02,3.991328e+01,6.324770e+01,-3.342086e+01,4.548978e-07,
1.199999e-01,-9.163992e-01,3.077177e-01,2.559732e-01,8.071923e+01,7.415630e+00,4.180040e-02,3.975518e+01,6.298032e+01,-3.341837e+01,4.551586e-07,
1.499999e-01,-9.158075e-01,3.088590e-01,2.567152e-01,8.068158e+01,7.437621e+00,4.209623e-02,3.973244e+01,6.293219e+01,-3.341536e+01,4.554741e-07,
1.799999e-01,-9.151154e-01,3.075554e-01,2.607171e-01,8.071167e+01,7.556307e+00,4.244228e-02,4.028820e+01,6.305545e+01,-3.341731e+01,4.552702e-07,
2.099999e-01,-9.129808e-01,3.117266e-01,2.632347e-01,8.057407e+01,7.631042e+00,4.350958e-02,4.017912e+01,6.299288e+01,-3.341291e+01,4.557311e-07,
2.399999e-01,-9.144850e-01,3.103036e-01,2.596708e-01,8.062843e+01,7.525263e+00,4.275751e-02,3.992354e+01,6.323651e+01,-3.342011e+01,4.549761e-07,
2.699999e-01,-9.163587e-01,3.075855e-01,2.562770e-01,8.072256e+01,7.424634e+00,4.182065e-02,3.980071e+01,6.304108e+01,-3.341873e+01,4.551214e-07,
