"Date","September-16-2022"
"Time","02h32m10s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",400
"Record Rate",1
"Record Time [s]",1.199999e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","15"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,6.678129e-01,2.737340e-01,6.921673e-01,1.114427e+01,2.190096e+01,8.339064e-01,6.842250e+01,5.573703e+01,-3.337343e+01,4.598930e-07,
2.999998e-02,6.676689e-01,2.719472e-01,6.930101e-01,1.108074e+01,2.193443e+01,8.338344e-01,6.857424e+01,5.587685e+01,-3.336860e+01,4.604054e-07,
5.999997e-02,6.663954e-01,2.750495e-01,6.930115e-01,1.121400e+01,2.193448e+01,8.331977e-01,6.835236e+01,5.588896e+01,-3.337318e+01,4.599192e-07,
8.999995e-02,6.673611e-01,2.751786e-01,6.920303e-01,1.120412e+01,2.189552e+01,8.336805e-01,6.831528e+01,5.575626e+01,-3.337912e+01,4.592906e-07,
1.199999e-01,6.685282e-01,2.737655e-01,6.914640e-01,1.113467e+01,2.187306e+01,8.342641e-01,6.840032e+01,5.566716e+01,-3.337830e+01,4.593780e-07,
1.499999e-01,6.675323e-01,2.735071e-01,6.925276e-01,1.114016e+01,2.191526e+01,8.337661e-01,6.844894e+01,5.572364e+01,-3.337537e+01,4.596883e-07,
1.799999e-01,6.682358e-01,2.717857e-01,6.925268e-01,1.106631e+01,2.191523e+01,8.341179e-01,6.857222e+01,5.590417e+01,-3.336817e+01,4.604507e-07,
2.099999e-01,6.666098e-01,2.750883e-01,6.927899e-01,1.121218e+01,2.192568e+01,8.333049e-01,6.834330e+01,5.590109e+01,-3.337231e+01,4.600118e-07,
2.399999e-01,6.670500e-01,2.744923e-01,6.926025e-01,1.118363e+01,2.191824e+01,8.335250e-01,6.838058e+01,5.571933e+01,-3.337870e+01,4.593354e-07,
2.699999e-01,6.688097e-01,2.737181e-01,6.912105e-01,1.112870e+01,2.186300e+01,8.344049e-01,6.839653e+01,5.567668e+01,-3.337540e+01,4.596849e-07,
2.999998e-01,6.676876e-01,2.729951e-01,6.925799e-01,1.111901e+01,2.191734e+01,8.338438e-01,6.848706e+01,5.572536e+01,-3.337306e+01,4.599320e-07,
3.299998e-01,6.669278e-01,2.724928e-01,6.935092e-01,1.111195e+01,2.195427e+01,8.334639e-01,6.854920e+01,5.586856e+01,-3.336806e+01,4.604627e-07,
3.599998e-01,6.666600e-01,2.758269e-01,6.924478e-01,1.123853e+01,2.191209e+01,8.333300e-01,6.828083e+01,5.591951e+01,-3.337053e+01,4.601999e-07,
3.899998e-01,6.665215e-01,2.757901e-01,6.925957e-01,1.123928e+01,2.191797e+01,8.332608e-01,6.828766e+01,5.573866e+01,-3.337636e+01,4.595830e-07,
4.199998e-01,6.691517e-01,2.740976e-01,6.907290e-01,1.113748e+01,2.184392e+01,8.345759e-01,6.835565e+01,5.568362e+01,-3.337371e+01,4.598631e-07,
4.499998e-01,6.677788e-01,2.725635e-01,6.926620e-01,1.110177e+01,2.192060e+01,8.338894e-01,6.852029e+01,5.574009e+01,-3.337304e+01,4.599343e-07,
4.799997e-01,6.677140e-01,2.716962e-01,6.930650e-01,1.107083e+01,2.193661e+01,8.338570e-01,6.859377e+01,5.588009e+01,-3.336919e+01,4.603427e-07,
5.099997e-01,6.667443e-01,2.753637e-01,6.925510e-01,1.122025e+01,2.191619e+01,8.333722e-01,6.831684e+01,5.591262e+01,-3.337170e+01,4.600768e-07,
5.399997e-01,6.672528e-01,2.742050e-01,6.925210e-01,1.117001e+01,2.191500e+01,8.336264e-01,6.839882e+01,5.572272e+01,-3.337735e+01,4.594788e-07,
5.699997e-01,6.682824e-01,2.737411e-01,6.917113e-01,1.113747e+01,2.188286e+01,8.341412e-01,6.840908e+01,5.565936e+01,-3.337763e+01,4.594483e-07,
5.999997e-01,6.668430e-01,2.734891e-01,6.931984e-01,1.114989e+01,2.194191e+01,8.334215e-01,6.846917e+01,5.570348e+01,-3.337746e+01,4.594667e-07,
6.299997e-01,6.679005e-01,2.721240e-01,6.927174e-01,1.108378e+01,2.192280e+01,8.339503e-01,6.855334e+01,5.590342e+01,-3.336688e+01,4.605876e-07,
6.599996e-01,6.664688e-01,2.756432e-01,6.927050e-01,1.123469e+01,2.192231e+01,8.332344e-01,6.830126e+01,5.590148e+01,-3.337373e+01,4.598612e-07,
6.899996e-01,6.666460e-01,2.752077e-01,6.927076e-01,1.121601e+01,2.192241e+01,8.333230e-01,6.833243e+01,5.573414e+01,-3.337742e+01,4.594708e-07,
7.199996e-01,6.687885e-01,2.733688e-01,6.913692e-01,1.111620e+01,2.186930e+01,8.343943e-01,6.842606e+01,5.567551e+01,-3.337342e+01,4.598945e-07,
7.499996e-01,6.678090e-01,2.726752e-01,6.925889e-01,1.110542e+01,2.191770e+01,8.339045e-01,6.851023e+01,5.571129e+01,-3.337402e+01,4.598310e-07,
7.799996e-01,6.672956e-01,2.718149e-01,6.934214e-01,1.108147e+01,2.195078e+01,8.336478e-01,6.859527e+01,5.585362e+01,-3.336977e+01,4.602808e-07,
8.099996e-01,6.664223e-01,2.765469e-01,6.923894e-01,1.126855e+01,2.190977e+01,8.332112e-01,6.822776e+01,5.597010e+01,-3.336883e+01,4.603809e-07,
8.399996e-01,6.669241e-01,2.748120e-01,6.925969e-01,1.119727e+01,2.191802e+01,8.334621e-01,6.835757e+01,5.575918e+01,-3.337174e+01,4.600722e-07,
8.699995e-01,6.678630e-01,2.737003e-01,6.921324e-01,1.114228e+01,2.189957e+01,8.339315e-01,6.842393e+01,5.562544e+01,-3.337462e+01,4.597669e-07,
8.999995e-01,6.677084e-01,2.740760e-01,6.921329e-01,1.115840e+01,2.189959e+01,8.338542e-01,6.839705e+01,5.574286e+01,-3.337486e+01,4.597422e-07,
9.299995e-01,6.681272e-01,2.716725e-01,6.926760e-01,1.106377e+01,2.192116e+01,8.340636e-01,6.858453e+01,5.587875e+01,-3.336771e+01,4.604991e-07,
9.599995e-01,6.667471e-01,2.750078e-01,6.926897e-01,1.120714e+01,2.192170e+01,8.333735e-01,6.834621e+01,5.592689e+01,-3.336923e+01,4.603379e-07,
9.899995e-01,6.663428e-01,2.755100e-01,6.928792e-01,1.123171e+01,2.192923e+01,8.331714e-01,6.831572e+01,5.573993e+01,-3.337685e+01,4.595315e-07,
1.019999e+00,6.687762e-01,2.735113e-01,6.913247e-01,1.112162e+01,2.186753e+01,8.343881e-01,6.841458e+01,5.568004e+01,-3.337594e+01,4.596275e-07,
1.049999e+00,6.677430e-01,2.731408e-01,6.924690e-01,1.112353e+01,2.191294e+01,8.338715e-01,6.847350e+01,5.569302e+01,-3.337520e+01,4.597055e-07,
1.079999e+00,6.669563e-01,2.717597e-01,6.937694e-01,1.108453e+01,2.196462e+01,8.334781e-01,6.860899e+01,5.581769e+01,-3.337105e+01,4.601458e-07,
1.109999e+00,6.664873e-01,2.760035e-01,6.925436e-01,1.124763e+01,2.191590e+01,8.332437e-01,6.827094e+01,5.596460e+01,-3.336983e+01,4.602743e-07,
1.139999e+00,6.671307e-01,2.751071e-01,6.922808e-01,1.120498e+01,2.190546e+01,8.335654e-01,6.832751e+01,5.576442e+01,-3.337417e+01,4.598152e-07,
1.169999e+00,6.687472e-01,2.737368e-01,6.912636e-01,1.113032e+01,2.186511e+01,8.343736e-01,6.839669e+01,5.566612e+01,-3.337279e+01,4.599613e-07,
1.199999e+00,6.680522e-01,2.729663e-01,6.922396e-01,1.111247e+01,2.190383e+01,8.340261e-01,6.847952e+01,5.572929e+01,-3.336888e+01,4.603756e-07,
1.229999e+00,6.671992e-01,2.724544e-01,6.932631e-01,1.110646e+01,2.194449e+01,8.335996e-01,6.854503e+01,5.587037e+01,-3.336542e+01,4.607427e-07,
1.259999e+00,6.667072e-01,2.746919e-01,6.928535e-01,1.119615e+01,2.192821e+01,8.333536e-01,6.837342e+01,5.586780e+01,-3.336967e+01,4.602920e-07,
1.289999e+00,6.663627e-01,2.751758e-01,6.929929e-01,1.121914e+01,2.193374e+01,8.331813e-01,6.834281e+01,5.570300e+01,-3.338218e+01,4.589675e-07,
1.319999e+00,6.680394e-01,2.749808e-01,6.914542e-01,1.118661e+01,2.187267e+01,8.340197e-01,6.831304e+01,5.571240e+01,-3.337730e+01,4.594833e-07,
1.349999e+00,6.675444e-01,2.734145e-01,6.925525e-01,1.113657e+01,2.191625e+01,8.337722e-01,6.845627e+01,5.570453e+01,-3.337563e+01,4.596604e-07,
1.379999e+00,6.675233e-01,2.717016e-01,6.932466e-01,1.107389e+01,2.194383e+01,8.337616e-01,6.859848e+01,5.586422e+01,-3.336712e+01,4.605616e-07,
1.409999e+00,6.674836e-01,2.744789e-01,6.921900e-01,1.117658e+01,2.190186e+01,8.337418e-01,6.836985e+01,5.596293e+01,-3.336428e+01,4.608632e-07,
1.439999e+00,6.667685e-01,2.750951e-01,6.926345e-01,1.121002e+01,2.191951e+01,8.333842e-01,6.833840e+01,5.574856e+01,-3.337472e+01,4.597562e-07,
1.469999e+00,6.680301e-01,2.734381e-01,6.920747e-01,1.113013e+01,2.189728e+01,8.340151e-01,6.844107e+01,5.564811e+01,-3.337579e+01,4.596437e-07,
1.499999e+00,6.678693e-01,2.737391e-01,6.921109e-01,1.114361e+01,2.189872e+01,8.339347e-01,6.842054e+01,5.570559e+01,-3.337371e+01,4.598638e-07,
1.529999e+00,6.679498e-01,2.720635e-01,6.926937e-01,1.108081e+01,2.192186e+01,8.339749e-01,6.855700e+01,5.584703e+01,-3.336888e+01,4.603748e-07,
1.559999e+00,6.673293e-01,2.739236e-01,6.925586e-01,1.115852e+01,2.191649e+01,8.336647e-01,6.842001e+01,5.593658e+01,-3.336902e+01,4.603608e-07,
