"Date","September-16-2022"
"Time","02h29m53s"
"PAX Card Serial","M00255249"
"PAX Card Name","PAX5710 Polarization Analyzing System"
"PAX Card Next Cal","September-19-2013"
"PAX Sensor Serial","M00255490"
"PAX Sensor Name","PAN5710VIS (400 - 700nm)"
"PAX Sensor Next Cal","September-19-2012"
"Wavelength [m]",6.330000e-07
"Basic Sample Rate [SPS]",6.666670e+01
"Power Range [dBm]","Auto"
"Azimuth Offset [°]",0.000000e+00
"Number of Basic Periods",2
"Signal Averaging",1
"Result Averaging",1
"Sample Time [s]",2.999998e-02
"Number of Measurements",400
"Record Rate",1
"Record Time [s]",1.199999e+01
"Pretrigger Measurements",0
"Pretrigger Time [s]",0.000000e+00
"Trigger Source","Auto"
"Comment","12"
"Time Stamp [s]","Stokes 1","Stokes 2","Stokes 3","Azimuth [°]","Ellipticity [°]","Power Split Ratio","Phase Difference [°]","DOP [%]","Power [dBm]","Power [W]"
0.000000e+00,2.309067e-01,7.877106e-01,5.711340e-01,3.683111e+01,1.741467e+01,6.154533e-01,3.594420e+01,7.170792e+01,-3.341258e+01,4.557656e-07,
2.999998e-02,2.312760e-01,7.863004e-01,5.729251e-01,3.680486e+01,1.747723e+01,6.156380e-01,3.607835e+01,7.178544e+01,-3.340943e+01,4.560966e-07,
5.999997e-02,2.324087e-01,7.864576e-01,5.722505e-01,3.676844e+01,1.745366e+01,6.162043e-01,3.604078e+01,7.197952e+01,-3.340639e+01,4.564161e-07,
8.999995e-02,2.298479e-01,7.877944e-01,5.714454e-01,3.686740e+01,1.742554e+01,6.149239e-01,3.595615e+01,7.189120e+01,-3.341517e+01,4.554938e-07,
1.199999e-01,2.310518e-01,7.880217e-01,5.706460e-01,3.682930e+01,1.739764e+01,6.155259e-01,3.591018e+01,7.168881e+01,-3.341400e+01,4.556171e-07,
1.499999e-01,2.300612e-01,7.880086e-01,5.710642e-01,3.686235e+01,1.741224e+01,6.150306e-01,3.593058e+01,7.171577e+01,-3.341527e+01,4.554836e-07,
1.799999e-01,2.323567e-01,7.861903e-01,5.726388e-01,3.676754e+01,1.746722e+01,6.161783e-01,3.606853e+01,7.177052e+01,-3.340941e+01,4.560985e-07,
2.099999e-01,2.328118e-01,7.860736e-01,5.726142e-01,3.675113e+01,1.746636e+01,6.164059e-01,3.607141e+01,7.193250e+01,-3.340706e+01,4.563457e-07,
2.399999e-01,2.301450e-01,7.876661e-01,5.715027e-01,3.685619e+01,1.742754e+01,6.150725e-01,3.596331e+01,7.192934e+01,-3.341397e+01,4.556207e-07,
2.699999e-01,2.310792e-01,7.878421e-01,5.708829e-01,3.682662e+01,1.740591e+01,6.155396e-01,3.592769e+01,7.172002e+01,-3.341543e+01,4.554670e-07,
2.999998e-01,2.311201e-01,7.879128e-01,5.707687e-01,3.682595e+01,1.740192e+01,6.155601e-01,3.591979e+01,7.168211e+01,-3.341040e+01,4.559948e-07,
3.299998e-01,2.313682e-01,7.862398e-01,5.729710e-01,3.680117e+01,1.747883e+01,6.156841e-01,3.608263e+01,7.171160e+01,-3.340978e+01,4.560597e-07,
3.599998e-01,2.323997e-01,7.862400e-01,5.725531e-01,3.676659e+01,1.746423e+01,6.161999e-01,3.606273e+01,7.196989e+01,-3.340438e+01,4.566272e-07,
3.899998e-01,2.300433e-01,7.875653e-01,5.716826e-01,3.685861e+01,1.743382e+01,6.150217e-01,3.597537e+01,7.192025e+01,-3.341192e+01,4.558352e-07,
4.199998e-01,2.308065e-01,7.878869e-01,5.709313e-01,3.683619e+01,1.740760e+01,6.154033e-01,3.592845e+01,7.171514e+01,-3.341278e+01,4.557447e-07,
4.499998e-01,2.307002e-01,7.881111e-01,5.706648e-01,3.684195e+01,1.739830e+01,6.153501e-01,3.590799e+01,7.176987e+01,-3.341139e+01,4.558908e-07,
4.799997e-01,2.316901e-01,7.860885e-01,5.730484e-01,3.678888e+01,1.748154e+01,6.158450e-01,3.609157e+01,7.176633e+01,-3.340612e+01,4.564445e-07,
5.099997e-01,2.322079e-01,7.861375e-01,5.727716e-01,3.677200e+01,1.747186e+01,6.161040e-01,3.607669e+01,7.188451e+01,-3.340645e+01,4.564099e-07,
